aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,150,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.249.130/31,10.50.169.160/28,75,169,113,148,6,Allow
218,8,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.232.0/21,10.50.253.72/29,11,48,58,187,6,Deny
219,17,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.0/22,10.50.48.0/23,9,109,51,177,1,Allow
220,51,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.169.181/32,10.50.148.0/23,184,187,71,116,1,Deny
221,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.12.96/27,10.50.64.0/18,10,88,37,108,6,Deny
222,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.188.0/23,45,153,80,86,6,Deny
223,158,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.21.130/32,10.50.0.0/16,110,125,10,85,1,Allow
224,163,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/20,10.50.96.0/20,25,31,14,189,1,Allow
225,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.245.36/32,10.50.0.0/20,53,187,33,95,6,Allow
226,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.50.0/23,10.50.200.0/21,112,165,19,120,6,Allow
227,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.135.178/32,23,85,185,193,1,Deny
228,132,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.77.144/28,48,119,48,184,1,Allow
229,61,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.88.0/22,54,133,32,53,6,Deny
230,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/21,10.50.64.0/18,2,150,21,84,1,Deny
231,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.163.0/27,10.50.0.0/16,39,165,72,88,1,Deny
232,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.73.64/26,10.50.90.120/29,71,150,112,141,1,Allow
233,102,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.128.0/18,3,54,63,190,6,Allow
234,157,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.0.0/17,105,107,82,153,1,Deny
235,8,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.0.0/16,163,176,115,128,1,Deny
236,172,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.20.0/22,10.50.148.0/23,51,173,79,137,6,Deny
237,198,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.0/22,10.50.136.0/23,24,160,75,117,1,Allow
238,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/22,10.50.146.224/27,30,69,16,194,6,Allow
239,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.184/29,10.50.240.0/20,85,90,120,139,1,Allow
240,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.123.112/28,10.50.235.224/27,27,54,162,171,1,Allow
241,1,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.208.0/20,10.50.0.0/16,77,152,43,118,6,Allow
242,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.128.0/17,119,126,21,130,6,Allow
243,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.208.0/21,94,135,116,124,6,Allow
244,30,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.0.0/16,29,138,57,119,1,Deny
245,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.0/21,10.50.105.232/30,15,135,25,78,1,Allow
246,115,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.159.24/29,10.50.108.0/22,155,176,53,178,1,Deny
247,184,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.192.0/19,19,102,85,154,1,Deny
248,194,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.107.224/29,10.50.152.0/21,68,146,87,186,6,Allow
249,3,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.215.176/28,13,140,91,112,6,Deny
250,34,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.0/22,10.50.0.0/17,7,10,187,188,1,Deny
251,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.162.96/27,10.50.0.0/17,91,158,2,94,1,Deny
252,6,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.20.0/22,10.50.89.119/32,24,171,10,110,6,Deny
253,141,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.96/28,10.50.192.148/32,22,192,46,58,6,Deny
254,106,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.248.0/22,10.50.144.0/23,33,39,20,67,1,Deny
255,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.72.0/21,10.50.41.64/29,141,192,5,77,1,Deny
256,196,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/21,10.50.62.0/25,92,154,69,75,1,Allow
257,70,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.209.64/26,11,67,19,196,6,Allow
258,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/21,10.50.64.0/20,110,172,50,159,6,Allow
259,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.247.0/26,10.50.35.180/30,64,165,149,185,1,Allow
260,106,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.232.0/21,10.50.192.0/18,39,181,88,156,1,Allow
261,33,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.170.152/29,10.50.0.0/16,87,96,165,199,1,Deny
262,89,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.187.198/31,10.50.63.173/32,2,98,60,194,6,Deny
263,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.25.240/28,10.50.32.0/19,66,125,178,180,6,Allow
264,158,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.160/27,10.50.64.0/18,9,11,82,166,6,Allow
265,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.188.0/22,67,110,120,192,6,Deny
266,65,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/19,93,187,139,191,6,Deny
267,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.0/21,10.50.73.100/31,77,116,117,163,1,Deny
268,78,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/20,10.50.64.0/20,108,188,136,146,6,Deny
269,8,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.222.0/26,10.50.128.0/18,24,37,128,152,1,Allow
270,41,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/21,10.50.130.186/31,32,123,53,117,1,Allow
271,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.43.4/30,10.50.128.0/18,37,84,36,126,1,Allow
272,119,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/22,10.50.160.0/19,130,139,82,191,1,Deny
273,81,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/21,10.50.162.140/30,9,175,56,117,6,Allow
274,170,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.139.64/26,10.50.142.0/25,15,185,33,149,1,Allow
275,167,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/21,10.50.248.0/21,15,33,31,168,6,Deny
276,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.126.56/30,10.50.128.0/17,131,177,58,109,1,Deny
277,118,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.252.0/22,10.50.160.0/19,14,167,7,161,1,Deny
278,116,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.0.0/21,63,156,94,131,1,Deny
279,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.0/21,10.50.32.0/19,82,115,80,133,6,Allow
280,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.24.0/22,10.50.120.0/21,61,126,11,14,6,Allow
281,17,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.208.0/20,71,185,133,162,1,Deny
282,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.185.128/28,10.50.217.1/32,56,72,30,38,1,Deny
283,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.128/25,19,89,158,168,6,Deny
284,54,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.0/21,10.50.0.0/16,141,154,21,191,1,Deny
285,199,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.158.224/32,10.50.96.0/20,114,155,82,178,6,Allow
286,83,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.244.0/22,10.50.75.219/32,165,181,17,132,6,Deny
287,118,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/16,156,166,24,135,6,Deny
288,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.25.0/26,55,87,51,149,6,Deny
289,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.232/30,10.50.0.0/16,92,101,9,151,1,Deny
290,181,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.173.112/28,10.50.52.0/23,137,145,76,105,6,Deny
291,81,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.101.252/32,10.50.168.0/21,54,128,1,149,6,Deny
292,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.144.0/20,137,187,17,94,6,Allow
293,130,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.169.220/31,10.50.96.0/19,10,109,159,161,6,Allow
294,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.64.0/18,12,138,126,155,6,Allow
295,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.128/29,10.50.128.0/22,6,156,39,58,6,Deny
296,38,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.181.32/29,151,197,102,199,6,Allow
297,28,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.20.32/28,10.50.0.0/17,154,182,168,189,1,Allow
298,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.118.96/29,10.50.104.0/21,153,178,123,155,1,Deny
299,120,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.64.0/18,50,176,88,163,6,Allow
300,103,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.192.0/19,10,63,160,199,6,Deny
301,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.161.8/30,10.50.142.32/29,37,141,158,167,1,Deny
302,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.82.197/32,10.50.122.144/28,147,176,41,101,6,Deny
303,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.61.64/26,10.50.49.102/31,65,150,108,175,1,Allow
304,68,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.42.104/29,10.50.0.0/18,87,136,156,180,6,Allow
305,78,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.140.0/23,33,48,111,125,1,Deny
306,174,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.4.0/23,10.50.0.0/19,124,140,3,76,1,Deny
307,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.94.64/26,10.50.64.0/18,42,131,77,111,1,Allow
308,11,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.184.0/22,10.50.0.0/16,29,180,82,99,1,Deny
309,128,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.0.0/16,21,179,78,105,1,Deny
310,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.68.64/32,10.50.32.160/28,46,56,12,52,1,Allow
311,92,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.125.144/28,10.50.219.192/29,11,123,18,196,6,Allow
312,186,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.222.0/29,10.50.172.192/27,114,126,38,181,6,Allow
313,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.130.144/29,10.50.22.89/32,136,164,15,57,6,Allow
314,170,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/17,66,106,2,182,1,Allow
315,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.28.0/22,10.50.65.24/29,79,122,48,60,6,Allow
316,83,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.32.0/21,24,70,117,145,1,Allow
317,133,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.144.0/22,64,79,52,60,6,Deny
318,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/20,10.50.164.0/22,54,90,1,140,6,Allow
319,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.253.0/26,10.50.0.0/16,158,167,50,148,1,Allow
320,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.99.196/30,10.50.91.224/27,185,190,87,118,6,Allow
321,82,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.48.0/20,6,93,44,141,1,Allow
322,161,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.12.0/22,38,139,138,158,1,Allow
323,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.70.96/28,49,175,42,90,1,Deny
324,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.224/29,10.50.192.0/18,37,68,49,65,6,Deny
325,69,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.232.0/21,10.50.104.64/28,86,96,50,157,6,Deny
326,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/20,10.50.231.64/27,20,45,29,200,6,Allow
327,52,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.65.72/29,59,151,30,31,6,Allow
328,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.59.128/25,10.50.112.0/22,142,183,127,192,1,Allow
329,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.185.198/31,10.50.160.0/20,92,130,14,110,1,Allow
330,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.0/22,10.50.254.192/31,86,166,120,143,6,Deny
331,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.184.0/21,10.50.10.232/29,17,142,56,70,6,Allow
332,105,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.20.224/27,4,161,78,132,1,Deny
333,136,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.33.10/32,10.50.239.0/26,165,192,126,198,1,Deny
334,194,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.226.176/29,18,150,154,178,1,Deny
335,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/20,10.50.237.0/27,69,136,60,114,1,Deny
336,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.203.36/30,10.50.128.0/17,38,147,58,190,1,Allow
337,121,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.16.0/22,95,103,47,66,1,Deny
338,102,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.0.0/16,107,121,152,186,1,Deny
339,28,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.59.206/31,10.50.0.0/17,20,193,13,159,1,Allow
340,198,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.156.0/23,10.50.211.208/28,85,163,18,80,1,Allow
341,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/20,10.50.0.0/16,113,126,132,169,1,Allow
342,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.57.0/25,120,153,6,136,6,Allow
343,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.191.216/29,10.50.96.0/19,61,66,3,25,1,Deny
344,40,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.18.0/23,10.50.128.0/17,59,61,7,103,6,Allow
345,149,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/18,21,168,28,171,1,Deny
346,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.248.0/22,143,190,102,113,1,Deny
347,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/20,10.50.196.68/32,20,149,18,103,1,Allow
348,62,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.240/29,10.50.192.0/21,32,121,50,78,1,Allow
349,189,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.226.128/29,10.50.0.0/20,14,125,107,200,1,Deny
350,51,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.102.0/23,10.50.128.0/17,13,106,11,28,1,Deny
351,59,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/20,10.50.128.0/17,1,182,51,185,1,Deny
352,196,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.182.160/32,10.50.189.224/27,125,161,96,116,1,Allow
353,103,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/17,16,56,68,127,6,Allow
354,11,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/22,10.50.0.0/16,70,152,13,185,6,Allow
355,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.218.98/31,44,122,69,172,6,Allow
356,195,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.66.48/29,10.50.64.0/19,79,109,113,167,1,Allow
357,27,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.0/21,10.50.0.0/16,98,115,9,115,1,Deny
358,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.177.250/32,46,185,122,152,1,Allow
359,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.243.144/31,10.50.112.0/22,49,166,137,158,1,Allow
360,196,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.217.36/30,10.50.128.0/20,32,77,20,30,6,Deny
361,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/22,10.50.213.24/32,75,147,10,15,6,Allow
362,198,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.118.160/28,10.50.85.64/26,48,50,89,111,1,Allow
363,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/20,10.50.11.96/28,12,22,43,194,1,Deny
364,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.158.224/28,10.50.0.0/17,20,188,27,87,1,Deny
365,119,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.0.0/17,13,159,34,90,6,Deny
366,134,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.42.0/23,10.50.151.192/29,12,20,161,196,1,Allow
367,35,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.66.136/29,10.50.0.0/19,142,164,120,131,1,Deny
368,119,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.192.0/18,45,59,69,133,1,Deny
369,153,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/20,10.50.218.0/23,14,47,37,113,1,Allow
370,41,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.99.148/30,58,73,89,163,1,Deny
371,47,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.0/21,10.50.214.240/28,102,164,82,126,1,Deny
372,123,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/23,10.50.229.4/30,34,60,157,167,1,Deny
373,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.185.214/32,10,187,67,123,6,Allow
374,38,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.221.32/27,123,154,35,74,1,Deny
375,1,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.128.0/17,15,104,117,125,1,Allow
376,125,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/20,10.50.220.0/22,50,194,59,180,1,Allow
377,156,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.3.23/32,10.50.85.96/29,13,175,137,183,1,Allow
378,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.140.30/32,10.50.112.0/20,18,149,96,159,6,Deny
379,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.116.0/22,10.50.192.0/19,36,94,90,182,1,Deny
380,110,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.0/21,10.50.0.0/17,124,166,97,107,1,Allow
381,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.81.16/30,10.50.160.0/20,44,140,13,43,1,Allow
382,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.96.0/19,49,70,77,181,1,Deny
383,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.128.0/17,110,124,105,137,1,Allow
384,7,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.152.124/30,150,182,32,154,6,Allow
385,195,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.125.40/29,10.50.251.0/25,13,116,54,171,6,Allow
386,64,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.0.0/16,54,84,54,116,1,Deny
387,110,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.62.80/28,10.50.224.0/19,67,133,12,76,6,Deny
388,172,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.224.0/19,43,185,88,180,1,Deny
389,175,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.64.0/20,88,144,8,33,1,Deny
390,98,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.250.32/27,10.50.88.0/22,86,108,1,43,1,Deny
391,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.228.48/29,10.50.0.0/20,152,195,119,134,1,Allow
392,193,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/16,7,54,3,55,1,Deny
393,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/21,10.50.20.192/26,101,158,159,178,1,Deny
394,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.237.64/26,10.50.128.0/18,62,124,91,111,6,Deny
395,109,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.0.0/19,92,109,121,142,6,Deny
396,58,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.111.59/32,10.50.32.0/20,124,158,5,120,6,Deny
397,188,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.0.0/18,16,107,3,141,6,Deny
398,41,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.116.0/22,10.50.0.0/17,47,132,84,163,1,Deny
399,5,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.64.0/19,19,61,55,59,6,Allow
400,149,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.18.24/29,10.50.32.0/19,134,177,170,195,6,Deny
401,195,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.245.242/31,10.50.24.0/23,23,41,55,75,1,Allow
402,110,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/20,10.50.252.160/27,12,14,158,192,6,Deny
403,141,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.200.99/32,10.50.19.64/27,90,193,96,109,6,Allow
404,161,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.128.0/17,47,121,21,119,1,Deny
405,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.192.0/18,162,163,159,194,6,Allow
406,33,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.72.0/21,10.50.112.0/21,12,40,85,169,1,Allow
407,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.0.0/16,116,200,121,139,6,Deny
408,27,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.72.106/32,29,102,55,130,1,Allow
409,34,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.0.0/17,55,100,3,10,1,Deny
410,21,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.128.0/17,140,200,4,50,1,Deny
411,62,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.153.24/30,10.50.144.0/20,59,106,47,198,6,Deny
412,76,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.47.64/26,10.50.196.0/22,87,115,95,188,1,Allow
413,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.126.200/30,61,156,55,58,1,Allow
414,172,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.149.224/32,10.50.196.0/22,15,73,1,169,6,Deny
415,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/22,10.50.64.0/22,21,97,77,184,1,Allow
416,178,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.17.16/29,127,130,52,151,1,Allow
417,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.140.0/22,10.50.125.96/27,22,140,175,179,6,Deny
418,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.78.0/23,35,70,77,118,6,Allow
419,111,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.136.0/22,10.50.253.192/27,134,186,67,165,6,Allow
420,30,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.142.0/23,10.50.0.0/16,39,69,107,169,1,Allow
421,198,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/20,10.50.28.0/22,61,85,72,200,6,Deny
422,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.243.128/25,10.50.240.0/20,137,187,78,142,6,Deny
423,112,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.2.0/23,10.50.171.96/27,77,167,42,172,1,Allow
424,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.138.0/25,10.50.192.0/19,115,171,115,184,1,Deny
425,89,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.52.208/29,40,103,27,189,6,Allow
426,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.32.0/20,57,194,21,74,1,Deny
427,40,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.136.0/21,58,109,68,156,1,Deny
428,31,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.20.0/23,10.50.176.120/29,84,95,111,159,1,Deny
429,69,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.112.0/22,120,140,11,106,6,Deny
430,105,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.254.191/32,10.50.224.0/23,31,180,10,143,6,Allow
431,88,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.49.128/26,162,187,71,128,6,Deny
432,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.155.160/28,10.50.184.0/21,64,112,68,119,1,Allow
433,54,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/20,10.50.72.0/21,141,190,41,113,6,Deny
