aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,108,3,00:00:00:00:00:00,00:00:00:00:00:00,20.32.0.0/12,200.0.0.0/7,15,192,70,96,1,output:3
218,197,2,00:00:00:00:00:00,00:00:00:00:00:00,52.128.0.0/10,192.0.0.0/4,100,187,14,95,2,drop
219,179,5,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/5,72.0.0.0/5,61,62,26,165,1,output:2
220,200,1,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/3,184.0.0.0/10,119,180,13,150,6,output:2
221,96,4,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,42.0.0.0/9,89,186,71,177,6,in_port
222,184,5,00:00:00:00:00:00,00:00:00:00:00:00,139.149.128.0/20,192.24.0.0/13,145,172,140,185,2,controller
223,161,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/4,224.0.0.0/4,5,145,58,81,1,flood
224,112,1,00:00:00:00:00:00,00:00:00:00:00:00,130.0.0.0/8,150.182.96.53/32,187,197,29,52,2,flood
225,99,4,00:00:00:00:00:00,00:00:00:00:00:00,123.136.0.0/13,195.0.0.0/8,157,177,115,175,6,in_port
226,5,5,00:00:00:00:00:00,00:00:00:00:00:00,190.237.232.0/23,125.0.0.0/8,26,140,87,103,6,output:2
227,17,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,0.0.0.0/1,36,115,87,143,6,output:3
228,126,4,00:00:00:00:00:00,00:00:00:00:00:00,156.220.232.0/22,135.129.192.0/18,153,163,88,164,6,drop
229,26,5,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/6,0.0.0.0/2,58,188,24,64,6,output:3
230,119,3,00:00:00:00:00:00,00:00:00:00:00:00,245.224.141.224/27,223.232.230.140/31,83,88,115,200,6,in_port
231,75,3,00:00:00:00:00:00,00:00:00:00:00:00,254.64.0.0/11,198.144.0.0/12,96,109,142,198,1,output:2
232,158,4,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/6,128.0.0.0/5,1,87,40,98,2,output:3
233,20,4,00:00:00:00:00:00,00:00:00:00:00:00,90.224.0.0/11,88.0.0.0/6,26,69,146,170,6,controller
234,32,2,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/4,80.0.0.0/6,51,173,47,149,6,output:3
235,169,2,00:00:00:00:00:00,00:00:00:00:00:00,124.64.0.0/15,232.0.0.0/6,81,102,64,196,1,output:3
236,102,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,190.0.0.0/7,174,178,62,182,6,controller
237,146,3,00:00:00:00:00:00,00:00:00:00:00:00,112.189.128.0/17,148.192.0.0/10,135,171,31,93,2,drop
238,21,3,00:00:00:00:00:00,00:00:00:00:00:00,240.190.64.0/19,208.0.0.0/4,4,161,136,163,6,flood
239,173,5,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,75.0.0.0/14,111,183,71,89,2,output:3
240,45,5,00:00:00:00:00:00,00:00:00:00:00:00,82.155.226.0/23,103.127.6.128/27,163,188,126,169,2,flood
241,191,1,00:00:00:00:00:00,00:00:00:00:00:00,240.0.0.0/6,92.96.0.0/13,2,185,30,61,1,output:2
242,171,3,00:00:00:00:00:00,00:00:00:00:00:00,230.0.0.0/7,105.8.0.0/13,87,157,95,149,6,controller
243,46,4,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/5,32.0.0.0/3,43,136,71,99,6,output:3
244,136,1,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,104.0.0.0/5,33,74,18,175,6,drop
245,201,3,00:00:00:00:00:00,00:00:00:00:00:00,120.193.224.0/19,212.0.0.0/7,151,194,94,124,6,in_port
246,77,4,00:00:00:00:00:00,00:00:00:00:00:00,235.136.15.100/30,58.0.0.0/7,42,197,102,154,1,output:3
247,187,1,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/4,128.0.0.0/1,95,154,134,182,2,drop
248,174,3,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,4.14.16.0/20,134,193,30,40,2,strip_vlan
249,8,5,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,137.175.138.62/32,146,173,44,162,2,controller
250,107,5,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,176.70.80.0/20,60,102,161,192,1,drop
251,41,5,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,250.69.105.211/32,117,186,107,120,6,strip_vlan
252,8,3,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/5,200.181.223.176/28,82,92,72,140,1,drop
253,7,5,00:00:00:00:00:00,00:00:00:00:00:00,224.234.32.0/22,32.0.0.0/4,133,155,125,144,1,flood
254,60,2,00:00:00:00:00:00,00:00:00:00:00:00,112.0.0.0/4,192.0.0.0/7,170,185,140,187,2,drop
255,193,3,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/4,212.224.0.0/11,15,155,80,118,6,drop
256,15,4,00:00:00:00:00:00,00:00:00:00:00:00,8.0.0.0/5,16.0.0.0/4,125,175,144,185,1,output:2
257,48,4,00:00:00:00:00:00,00:00:00:00:00:00,58.63.124.228/30,97.0.0.0/9,57,80,15,176,6,output:2
258,132,3,00:00:00:00:00:00,00:00:00:00:00:00,226.106.8.0/23,160.0.0.0/3,41,122,85,137,2,controller
259,44,1,00:00:00:00:00:00,00:00:00:00:00:00,148.0.0.0/6,0.0.0.0/1,90,121,107,168,2,strip_vlan
260,140,4,00:00:00:00:00:00,00:00:00:00:00:00,174.34.75.128/25,236.0.0.0/7,16,113,84,184,6,in_port
261,164,1,00:00:00:00:00:00,00:00:00:00:00:00,15.214.210.200/29,128.128.0.0/12,162,164,176,189,2,drop
262,142,5,00:00:00:00:00:00,00:00:00:00:00:00,69.132.20.11/32,213.167.64.0/21,132,197,47,67,2,output:3
263,85,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,58.169.239.0/27,81,192,114,174,1,output:3
264,1,4,00:00:00:00:00:00,00:00:00:00:00:00,199.97.16.0/20,79.96.0.0/11,156,167,150,158,2,in_port
265,45,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,0.0.0.0/1,49,178,108,138,1,in_port
266,31,2,00:00:00:00:00:00,00:00:00:00:00:00,160.0.0.0/4,133.0.0.0/9,9,185,53,57,6,controller
267,173,1,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/5,90.229.8.0/21,170,193,21,107,1,in_port
268,57,3,00:00:00:00:00:00,00:00:00:00:00:00,241.0.0.0/8,64.0.0.0/3,7,137,68,161,1,drop
269,194,2,00:00:00:00:00:00,00:00:00:00:00:00,56.0.0.0/7,128.0.0.0/4,129,145,44,129,1,in_port
270,158,3,00:00:00:00:00:00,00:00:00:00:00:00,252.0.0.0/6,176.0.0.0/5,87,190,56,175,1,output:3
271,76,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,46.153.128.0/19,4,105,113,176,2,output:3
272,170,2,00:00:00:00:00:00,00:00:00:00:00:00,165.94.175.9/32,64.0.0.0/2,145,173,58,64,2,in_port
273,34,4,00:00:00:00:00:00,00:00:00:00:00:00,91.0.0.0/9,163.56.0.0/13,11,132,74,153,6,drop
274,19,4,00:00:00:00:00:00,00:00:00:00:00:00,164.0.0.0/6,156.0.0.0/6,24,95,63,132,1,drop
275,164,5,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/4,224.0.0.0/5,47,170,27,47,2,controller
276,115,4,00:00:00:00:00:00,00:00:00:00:00:00,182.0.0.0/7,192.0.0.0/2,2,183,80,193,1,flood
277,149,2,00:00:00:00:00:00,00:00:00:00:00:00,48.0.0.0/4,82.128.0.0/9,70,180,141,192,2,output:2
278,120,4,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,220.86.154.32/27,60,172,137,195,2,output:3
279,113,2,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/4,128.0.0.0/2,80,191,141,152,1,output:2
280,43,1,00:00:00:00:00:00,00:00:00:00:00:00,90.32.0.0/13,99.35.64.0/18,131,156,181,184,6,in_port
281,9,3,00:00:00:00:00:00,00:00:00:00:00:00,126.135.0.0/17,214.220.224.0/20,44,184,15,38,1,in_port
282,27,2,00:00:00:00:00:00,00:00:00:00:00:00,136.0.0.0/7,0.0.0.0/2,95,118,50,102,1,strip_vlan
283,65,4,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,85.196.0.0/15,115,181,78,121,6,flood
284,77,4,00:00:00:00:00:00,00:00:00:00:00:00,51.173.224.0/21,168.0.0.0/6,176,187,120,182,2,strip_vlan
285,175,4,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,192.0.0.0/4,10,144,78,153,2,strip_vlan
286,158,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/4,128.0.0.0/1,46,126,81,155,1,controller
287,127,2,00:00:00:00:00:00,00:00:00:00:00:00,115.71.47.0/27,189.52.131.55/32,71,104,63,97,1,output:2
288,198,3,00:00:00:00:00:00,00:00:00:00:00:00,41.128.0.0/9,128.0.0.0/4,17,95,5,82,2,drop
289,66,2,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/5,135.115.51.241/32,23,40,151,152,1,drop
290,173,3,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/6,204.240.0.0/12,13,117,53,173,2,drop
291,31,3,00:00:00:00:00:00,00:00:00:00:00:00,188.212.176.0/32,64.0.0.0/3,108,128,106,182,1,output:2
292,83,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/3,36.222.48.0/20,89,163,16,49,1,in_port
293,187,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,251.0.0.0/8,43,97,45,133,2,drop
294,60,4,00:00:00:00:00:00,00:00:00:00:00:00,154.161.64.0/20,80.0.0.0/4,13,99,62,92,2,strip_vlan
295,28,3,00:00:00:00:00:00,00:00:00:00:00:00,80.0.0.0/4,196.0.0.0/6,14,102,49,64,2,controller
296,121,2,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,77.98.150.33/32,31,135,115,160,6,output:2
297,107,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,116.0.0.0/6,66,131,38,95,2,strip_vlan
298,104,1,00:00:00:00:00:00,00:00:00:00:00:00,8.86.136.0/21,208.0.0.0/4,10,126,53,158,1,strip_vlan
299,184,1,00:00:00:00:00:00,00:00:00:00:00:00,51.248.192.0/20,128.0.0.0/3,10,200,50,160,6,flood
300,78,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,104.124.0.0/18,46,79,4,110,1,drop
301,73,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/5,72.243.192.0/20,174,187,107,165,1,output:2
302,134,5,00:00:00:00:00:00,00:00:00:00:00:00,112.0.0.0/4,224.0.0.0/3,29,90,71,161,1,output:3
303,33,2,00:00:00:00:00:00,00:00:00:00:00:00,73.131.88.0/21,45.94.0.0/16,37,127,71,90,1,controller
304,87,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,139.140.0.0/14,106,196,38,139,1,output:2
305,137,1,00:00:00:00:00:00,00:00:00:00:00:00,237.107.6.0/23,175.24.0.0/13,100,132,22,144,2,strip_vlan
306,65,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,2.13.128.84/30,32,99,79,142,6,drop
307,54,2,00:00:00:00:00:00,00:00:00:00:00:00,106.128.0.0/9,211.0.0.0/8,18,90,14,64,2,output:3
308,57,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,64.0.0.0/5,71,182,23,58,6,controller
309,86,1,00:00:00:00:00:00,00:00:00:00:00:00,105.129.0.0/16,64.0.0.0/4,18,126,151,160,2,output:3
310,87,1,00:00:00:00:00:00,00:00:00:00:00:00,247.120.0.0/13,128.0.0.0/2,106,120,92,194,6,drop
311,101,4,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/8,184.192.0.0/12,45,86,39,157,2,output:3
312,55,2,00:00:00:00:00:00,00:00:00:00:00:00,26.166.29.140/30,82.122.224.0/19,12,149,17,180,6,flood
313,119,1,00:00:00:00:00:00,00:00:00:00:00:00,160.198.229.128/27,114.62.68.210/32,53,192,34,131,6,strip_vlan
314,194,1,00:00:00:00:00:00,00:00:00:00:00:00,161.32.0.0/13,16.0.0.0/4,134,180,53,96,1,drop
315,179,4,00:00:00:00:00:00,00:00:00:00:00:00,85.215.0.0/16,207.128.0.0/9,13,165,80,119,1,strip_vlan
316,12,5,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/3,254.118.0.0/16,22,60,53,81,2,controller
317,7,5,00:00:00:00:00:00,00:00:00:00:00:00,112.0.0.0/6,226.202.225.64/28,74,173,23,137,6,flood
318,165,3,00:00:00:00:00:00,00:00:00:00:00:00,204.204.34.232/29,8.112.0.0/13,43,97,65,92,6,drop
319,73,5,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/3,0.0.0.0/3,15,168,112,171,6,strip_vlan
320,190,4,00:00:00:00:00:00,00:00:00:00:00:00,58.104.0.0/13,89.128.0.0/9,42,71,18,98,2,output:3
321,155,4,00:00:00:00:00:00,00:00:00:00:00:00,76.0.0.0/7,24.0.0.0/7,39,114,108,177,6,strip_vlan
322,145,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,168.0.0.0/6,57,169,16,148,6,drop
323,15,3,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/4,192.0.0.0/2,179,196,34,60,6,strip_vlan
324,178,3,00:00:00:00:00:00,00:00:00:00:00:00,162.32.0.0/11,252.96.0.0/14,4,38,92,177,1,strip_vlan
325,64,1,00:00:00:00:00:00,00:00:00:00:00:00,202.68.164.0/22,136.99.236.42/32,91,123,94,167,1,flood
326,82,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,206.247.230.16/31,62,124,102,193,6,drop
327,161,2,00:00:00:00:00:00,00:00:00:00:00:00,161.241.160.0/20,144.0.0.0/4,25,99,17,141,6,output:3
328,168,3,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/3,0.0.0.0/2,67,102,38,83,2,in_port
329,177,4,00:00:00:00:00:00,00:00:00:00:00:00,144.0.0.0/5,164.124.0.0/14,66,118,129,168,2,in_port
330,86,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,246.104.0.0/14,108,140,62,194,6,output:3
331,43,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,192.0.0.0/2,53,112,21,82,6,output:2
332,132,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,216.0.0.0/7,51,184,15,193,2,strip_vlan
333,140,1,00:00:00:00:00:00,00:00:00:00:00:00,104.0.0.0/8,9.247.11.128/25,75,146,80,143,2,strip_vlan
334,145,3,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,192.0.0.0/2,52,175,144,184,2,drop
335,40,2,00:00:00:00:00:00,00:00:00:00:00:00,44.186.0.0/15,0.0.0.0/1,89,119,75,178,6,in_port
336,185,3,00:00:00:00:00:00,00:00:00:00:00:00,218.0.0.0/7,218.234.208.0/20,15,159,41,99,6,flood
337,88,2,00:00:00:00:00:00,00:00:00:00:00:00,20.107.195.96/27,144.0.0.0/4,11,51,52,98,2,in_port
338,82,2,00:00:00:00:00:00,00:00:00:00:00:00,231.244.0.20/30,172.0.0.0/6,35,145,25,159,1,strip_vlan
339,50,5,00:00:00:00:00:00,00:00:00:00:00:00,49.8.0.0/13,33.167.0.0/17,92,106,47,106,2,controller
340,91,1,00:00:00:00:00:00,00:00:00:00:00:00,191.128.0.0/12,219.59.55.244/30,90,119,24,34,1,in_port
341,150,3,00:00:00:00:00:00,00:00:00:00:00:00,248.0.0.0/6,19.96.87.160/28,3,27,2,164,2,strip_vlan
342,165,1,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/3,170.80.190.97/32,61,153,143,145,1,strip_vlan
343,167,5,00:00:00:00:00:00,00:00:00:00:00:00,133.128.0.0/9,194.67.82.0/26,100,154,170,200,2,strip_vlan
344,99,2,00:00:00:00:00:00,00:00:00:00:00:00,200.0.0.0/6,208.0.0.0/5,38,197,18,35,6,output:2
345,73,1,00:00:00:00:00:00,00:00:00:00:00:00,254.68.218.0/23,65.195.208.128/26,113,176,98,151,6,strip_vlan
346,116,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/7,0.0.0.0/2,54,63,45,96,6,controller
347,20,3,00:00:00:00:00:00,00:00:00:00:00:00,120.64.0.0/13,192.0.0.0/2,138,169,45,197,6,strip_vlan
348,33,3,00:00:00:00:00:00,00:00:00:00:00:00,237.246.90.73/32,155.44.186.192/27,24,134,54,178,2,flood
349,22,3,00:00:00:00:00:00,00:00:00:00:00:00,20.0.0.0/7,227.166.216.0/22,58,144,111,191,6,strip_vlan
350,71,1,00:00:00:00:00:00,00:00:00:00:00:00,227.17.188.0/22,0.0.0.0/1,111,112,83,191,2,strip_vlan
351,72,1,00:00:00:00:00:00,00:00:00:00:00:00,12.59.0.0/17,165.0.0.0/9,65,152,27,76,6,output:2
352,60,5,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/5,96.0.0.0/4,179,193,36,84,1,strip_vlan
353,174,3,00:00:00:00:00:00,00:00:00:00:00:00,64.64.0.0/11,240.0.0.0/4,107,188,133,170,2,flood
354,184,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/3,172.128.0.0/9,99,178,15,18,1,controller
355,37,4,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,0.0.0.0/1,65,159,99,169,6,in_port
356,2,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/6,149.170.0.0/17,47,163,63,159,2,in_port
357,177,2,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,128.0.0.0/10,32,125,80,84,1,drop
358,16,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,86.192.0.0/10,107,144,18,134,1,controller
359,181,4,00:00:00:00:00:00,00:00:00:00:00:00,100.139.160.32/28,176.0.0.0/7,107,167,44,51,2,drop
360,115,5,00:00:00:00:00:00,00:00:00:00:00:00,208.160.0.0/11,16.0.0.0/4,72,104,37,74,1,output:2
361,11,4,00:00:00:00:00:00,00:00:00:00:00:00,171.214.224.0/19,62.48.0.0/14,20,167,75,149,2,drop
362,18,4,00:00:00:00:00:00,00:00:00:00:00:00,219.160.0.0/12,248.0.0.0/6,140,190,52,108,2,output:2
363,113,4,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,240.0.0.0/5,139,196,28,34,2,strip_vlan
364,90,4,00:00:00:00:00:00,00:00:00:00:00:00,240.96.0.0/13,224.0.0.0/6,52,190,155,193,6,flood
365,177,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,103.115.128.0/21,144,159,49,85,1,output:3
366,150,5,00:00:00:00:00:00,00:00:00:00:00:00,255.128.0.0/10,64.0.0.0/2,27,168,39,56,1,output:3
367,53,3,00:00:00:00:00:00,00:00:00:00:00:00,4.0.0.0/6,148.0.0.0/6,93,155,36,166,6,drop
368,8,3,00:00:00:00:00:00,00:00:00:00:00:00,107.71.0.0/17,162.64.0.0/10,50,139,80,147,2,drop
369,80,5,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/3,60.0.0.0/6,101,164,81,137,1,drop
370,50,1,00:00:00:00:00:00,00:00:00:00:00:00,252.127.2.195/32,128.0.0.0/2,124,182,61,128,2,flood
371,21,1,00:00:00:00:00:00,00:00:00:00:00:00,80.0.0.0/4,208.0.0.0/4,52,114,90,147,2,strip_vlan
372,139,5,00:00:00:00:00:00,00:00:00:00:00:00,133.0.0.0/8,176.0.0.0/6,49,176,62,102,1,output:3
373,99,4,00:00:00:00:00:00,00:00:00:00:00:00,244.100.172.227/32,157.242.181.192/26,51,60,104,198,6,drop
374,36,2,00:00:00:00:00:00,00:00:00:00:00:00,161.247.128.0/17,176.0.0.0/6,53,62,63,182,1,flood
375,117,1,00:00:00:00:00:00,00:00:00:00:00:00,99.0.0.0/10,128.0.0.0/1,35,171,146,183,2,output:2
376,150,2,00:00:00:00:00:00,00:00:00:00:00:00,244.200.128.0/20,178.0.0.0/10,20,82,25,176,1,strip_vlan
377,8,1,00:00:00:00:00:00,00:00:00:00:00:00,204.0.0.0/6,5.254.22.128/27,56,140,15,106,1,in_port
378,159,1,00:00:00:00:00:00,00:00:00:00:00:00,51.128.0.0/10,128.0.0.0/1,6,18,18,112,6,strip_vlan
379,28,5,00:00:00:00:00:00,00:00:00:00:00:00,62.82.0.0/17,192.0.0.0/2,30,75,114,192,6,controller
380,38,5,00:00:00:00:00:00,00:00:00:00:00:00,120.0.0.0/5,230.28.0.0/14,81,118,83,185,6,controller
381,128,2,00:00:00:00:00:00,00:00:00:00:00:00,2.4.0.0/14,242.112.0.0/16,135,161,109,112,1,controller
382,110,2,00:00:00:00:00:00,00:00:00:00:00:00,206.156.8.0/21,184.0.0.0/8,26,192,2,53,1,controller
383,169,5,00:00:00:00:00:00,00:00:00:00:00:00,30.128.0.0/11,40.0.0.0/5,3,114,65,149,6,flood
384,11,4,00:00:00:00:00:00,00:00:00:00:00:00,42.141.19.192/27,128.0.0.0/1,70,99,29,110,6,output:2
385,125,5,00:00:00:00:00:00,00:00:00:00:00:00,89.127.94.50/32,136.0.0.0/5,42,113,43,106,6,controller
386,41,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/4,99.34.128.0/19,50,74,59,74,1,strip_vlan
387,56,1,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,96.0.0.0/3,66,86,46,175,1,flood
388,90,2,00:00:00:00:00:00,00:00:00:00:00:00,200.0.0.0/5,0.0.0.0/4,19,32,129,173,6,controller
389,41,2,00:00:00:00:00:00,00:00:00:00:00:00,173.107.48.0/21,33.192.55.171/32,177,193,38,153,1,output:3
390,71,3,00:00:00:00:00:00,00:00:00:00:00:00,135.52.0.0/17,105.0.0.0/8,35,109,3,185,1,strip_vlan
391,139,3,00:00:00:00:00:00,00:00:00:00:00:00,48.97.120.0/23,61.131.30.220/32,30,105,33,141,6,output:2
392,33,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,10.0.0.0/7,48,126,9,150,6,output:2
393,74,1,00:00:00:00:00:00,00:00:00:00:00:00,0.182.9.0/26,88.160.0.0/12,57,109,32,172,6,in_port
394,59,5,00:00:00:00:00:00,00:00:00:00:00:00,240.0.0.0/5,192.0.0.0/4,9,163,15,113,6,in_port
395,151,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/4,11.235.136.211/32,10,36,22,66,2,strip_vlan
396,78,4,00:00:00:00:00:00,00:00:00:00:00:00,71.28.0.0/14,231.212.117.119/32,83,185,73,96,2,strip_vlan
397,38,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/3,192.0.0.0/2,2,80,93,122,6,flood
398,26,3,00:00:00:00:00:00,00:00:00:00:00:00,21.0.0.0/9,64.0.0.0/2,123,179,71,109,1,output:3
399,18,3,00:00:00:00:00:00,00:00:00:00:00:00,48.128.64.0/19,146.98.227.192/27,85,191,62,111,6,strip_vlan
400,125,2,00:00:00:00:00:00,00:00:00:00:00:00,163.217.0.0/17,96.0.0.0/3,82,130,59,86,6,flood
401,92,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/5,235.32.0.0/11,107,133,71,131,6,output:2
402,177,5,00:00:00:00:00:00,00:00:00:00:00:00,112.0.0.0/5,105.128.0.0/12,72,140,112,116,1,drop
403,142,5,00:00:00:00:00:00,00:00:00:00:00:00,171.16.204.140/32,54.232.248.0/22,85,194,4,186,6,controller
404,67,3,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/5,0.0.0.0/2,106,163,20,56,1,flood
405,83,4,00:00:00:00:00:00,00:00:00:00:00:00,228.0.0.0/6,33.163.223.196/30,20,69,20,148,1,controller
406,16,1,00:00:00:00:00:00,00:00:00:00:00:00,216.0.0.0/5,128.0.0.0/3,66,95,59,130,1,in_port
407,189,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/4,48.0.0.0/4,45,184,71,141,1,drop
408,9,2,00:00:00:00:00:00,00:00:00:00:00:00,81.35.72.0/21,116.0.0.0/9,3,37,75,171,1,in_port
409,167,5,00:00:00:00:00:00,00:00:00:00:00:00,206.14.27.226/32,226.164.156.76/30,93,100,63,178,6,controller
410,81,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,0.0.0.0/5,101,186,80,174,6,in_port
411,96,2,00:00:00:00:00:00,00:00:00:00:00:00,136.0.0.0/6,60.184.0.0/15,49,172,55,193,2,flood
412,12,4,00:00:00:00:00:00,00:00:00:00:00:00,98.86.244.0/22,189.208.0.0/13,43,157,34,56,1,flood
413,95,2,00:00:00:00:00:00,00:00:00:00:00:00,10.113.196.222/31,253.32.0.0/11,149,160,56,161,6,in_port
414,166,4,00:00:00:00:00:00,00:00:00:00:00:00,35.48.0.0/12,8.0.0.0/6,21,27,32,40,1,output:3
415,49,5,00:00:00:00:00:00,00:00:00:00:00:00,248.0.0.0/9,192.0.0.0/5,31,160,80,122,1,output:3
416,27,2,00:00:00:00:00:00,00:00:00:00:00:00,108.0.0.0/7,25.20.138.8/32,90,163,36,78,2,controller
417,88,2,00:00:00:00:00:00,00:00:00:00:00:00,171.168.192.0/18,85.160.0.0/12,5,135,38,100,6,output:3
418,194,5,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,224.0.0.0/3,17,56,119,155,2,in_port
419,188,2,00:00:00:00:00:00,00:00:00:00:00:00,82.0.0.0/9,147.210.0.0/17,9,136,102,159,1,in_port
420,159,3,00:00:00:00:00:00,00:00:00:00:00:00,12.112.0.0/15,199.64.0.0/10,87,132,20,71,6,drop
421,194,1,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/3,128.0.0.0/1,35,155,10,78,2,drop
422,9,5,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/6,0.0.0.0/3,45,172,48,86,1,output:3
423,129,1,00:00:00:00:00:00,00:00:00:00:00:00,16.176.0.0/12,99.9.112.48/29,16,160,104,153,6,strip_vlan
424,194,4,00:00:00:00:00:00,00:00:00:00:00:00,11.128.0.0/9,181.0.0.0/8,75,199,155,174,6,in_port
425,160,4,00:00:00:00:00:00,00:00:00:00:00:00,193.0.0.0/8,160.0.0.0/5,56,117,73,82,6,strip_vlan
426,5,3,00:00:00:00:00:00,00:00:00:00:00:00,209.176.0.0/14,134.65.248.0/21,81,150,21,32,2,flood
427,127,2,00:00:00:00:00:00,00:00:00:00:00:00,7.81.114.96/32,204.126.182.231/32,43,54,19,124,2,drop
428,112,2,00:00:00:00:00:00,00:00:00:00:00:00,26.0.0.0/7,148.75.0.0/18,71,178,28,72,2,controller
429,17,3,00:00:00:00:00:00,00:00:00:00:00:00,205.147.0.0/16,120.128.0.0/11,88,166,134,140,2,controller
430,53,2,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/3,40.232.37.226/31,158,181,134,168,6,drop
431,198,2,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/4,242.90.0.0/15,46,51,92,136,2,drop
432,4,3,00:00:00:00:00:00,00:00:00:00:00:00,111.83.153.183/32,24.0.0.0/6,13,75,77,177,1,output:3
433,174,3,00:00:00:00:00:00,00:00:00:00:00:00,237.144.0.0/13,17.217.64.0/19,14,46,25,120,2,output:2
