aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,33,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.128.0/17,47,82,43,76,1,Deny
218,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.208.0/20,10.50.15.88/32,45,113,46,86,6,Allow
219,195,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/21,10.50.224.0/21,103,163,12,140,1,Deny
220,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.238.0/23,10.50.108.0/22,11,82,117,156,1,Deny
221,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.92.0/23,14,55,8,38,1,Allow
222,121,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.40.0/22,10.50.0.0/16,181,186,116,149,6,Deny
223,125,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.16.0/20,69,112,24,164,1,Allow
224,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/21,10.50.224.0/19,74,114,62,106,1,Deny
225,54,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.214.24/29,10.50.160.0/22,88,177,6,109,6,Allow
226,90,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.170.144/28,10.50.0.0/16,97,168,108,198,6,Allow
227,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.155.16/32,10.50.128.0/19,7,188,31,54,6,Allow
228,128,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.204.0/22,10.50.208.0/22,58,136,24,86,1,Allow
229,64,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.134.230/31,10.50.0.0/16,181,192,76,147,1,Allow
230,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.70/32,10.50.96.0/19,23,80,24,132,6,Allow
231,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.200.0/21,10.50.128.0/18,55,82,16,173,6,Allow
232,71,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/21,10.50.48.0/20,29,115,20,114,6,Allow
233,136,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.207.24/30,10.50.104.0/21,135,172,66,190,1,Allow
234,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.148.0/22,10.50.52.32/28,180,183,162,175,6,Allow
235,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.0/23,10.50.32.0/26,20,69,75,146,1,Deny
236,170,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.152/30,10.50.0.0/19,37,189,16,179,6,Deny
237,95,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/20,10.50.192.0/18,89,144,54,132,6,Allow
238,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.208.0/20,96,155,73,185,1,Allow
239,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.187.248/32,10.50.0.0/17,119,143,171,173,1,Allow
240,194,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/20,10.50.208.0/20,118,186,25,77,1,Deny
241,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.208.0/22,10.50.0.0/16,2,111,74,192,6,Deny
242,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.108.0/22,10.50.230.20/30,16,30,7,11,6,Allow
243,40,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.84.0/22,10.50.192.0/18,20,190,95,178,1,Allow
244,86,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.184.0/21,10.50.186.200/32,3,10,117,146,6,Allow
245,115,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.148.0/23,10.50.59.204/30,28,175,6,8,1,Deny
246,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.188.148/30,10.50.131.0/26,46,49,4,20,1,Allow
247,41,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.0.0/17,6,114,14,60,1,Deny
248,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.215.244/32,10.50.46.216/29,1,60,166,185,1,Deny
249,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/22,10.50.160.0/21,85,187,32,168,1,Deny
250,123,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.181.132/30,10.50.0.0/16,119,147,25,194,6,Allow
251,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.184.0/22,10.50.200.0/21,97,163,51,105,6,Allow
252,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.241.96/27,10.50.0.0/22,101,164,73,130,6,Deny
253,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.151.128/27,55,92,49,100,6,Deny
254,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.0/21,10.50.173.212/30,81,132,104,108,1,Deny
255,42,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.48.0/20,10.50.64.0/20,128,178,97,159,1,Allow
256,190,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.40.0/22,10.50.152.0/21,34,95,24,45,6,Allow
257,129,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/20,10.50.64.0/21,115,187,36,123,1,Allow
258,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.29.200/32,10.50.96.0/19,138,167,43,199,1,Allow
259,19,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.96.0/20,119,181,157,178,6,Allow
260,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.194.0/25,10.50.181.128/25,13,183,94,107,1,Allow
261,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.11.176/28,10.50.244.0/22,17,67,77,136,1,Deny
262,132,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.47.64/26,100,200,71,106,1,Deny
263,59,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.176.0/20,146,170,68,166,6,Deny
264,112,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.174.128/25,62,91,11,132,1,Deny
265,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.64.0/20,50,179,114,168,6,Deny
266,22,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.240.0/20,98,157,2,174,1,Allow
267,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.58.224/27,10.50.160.0/19,90,106,48,151,1,Deny
268,148,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.0.0/17,64,199,97,136,1,Allow
269,9,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.177.104/29,10.50.240.0/20,66,127,3,183,1,Deny
270,43,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/22,10.50.176.0/20,105,188,52,59,1,Deny
271,22,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.165.112/28,10.50.127.160/28,59,99,57,61,1,Deny
272,153,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.217.52/30,10.50.240.0/22,150,187,87,133,1,Allow
273,86,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.0.0/17,19,101,95,133,1,Allow
274,106,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.208.248/30,10.50.0.0/23,37,182,181,188,1,Allow
275,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.100.0/22,10.50.92.0/22,177,198,40,131,6,Deny
276,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.0.0/19,39,77,84,163,1,Allow
277,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.212.0/22,94,155,3,141,6,Deny
278,175,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.221.128/25,10.50.32.0/22,64,188,40,80,6,Allow
279,37,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.142.0/23,10.50.192.0/18,45,82,161,172,6,Allow
280,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.82.0/25,115,167,64,186,1,Allow
281,103,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.0/21,10.50.128.0/17,13,45,19,90,6,Deny
282,31,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.0.0/16,68,152,21,42,6,Allow
283,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.87.176/28,113,165,39,50,1,Allow
284,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.217.43/32,10.50.96.0/20,31,54,83,147,6,Deny
285,89,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.0.0/16,109,160,115,124,1,Deny
286,44,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.216.160/28,96,179,64,192,6,Allow
287,61,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.102.144/28,10.50.164.224/28,104,190,31,159,1,Allow
288,166,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.0/21,10.50.0.0/19,11,171,114,176,6,Deny
289,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.0.0/18,65,108,128,191,1,Allow
290,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.244.0/26,10.50.48.128/30,24,67,155,163,6,Deny
291,76,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.13.80/32,10.50.109.48/28,82,112,14,82,6,Allow
292,174,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.4.0/22,10.50.32.0/21,175,176,62,73,1,Allow
293,60,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/22,10.50.64.0/19,105,123,75,128,6,Allow
294,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.220.136/29,10.50.147.128/26,46,147,52,198,6,Allow
295,123,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.34.218/32,103,197,118,157,6,Deny
296,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/22,10.50.0.0/20,48,155,55,189,1,Deny
297,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/20,10.50.0.0/17,42,155,18,124,6,Allow
298,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.64.0/19,18,76,2,163,6,Deny
299,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.128.0/18,21,51,30,112,1,Deny
300,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.252.0/22,20,155,32,146,1,Deny
301,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.167/32,10.50.60.244/32,97,193,102,152,6,Deny
302,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.96/27,10.50.60.128/30,82,153,10,24,1,Deny
303,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.196/30,10.50.60.231/32,116,154,103,168,1,Deny
304,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.208/32,73,164,73,175,1,Allow
305,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.140/32,17,158,155,185,6,Allow
306,72,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/30,10.50.60.11/32,109,138,22,123,1,Deny
307,162,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.160/28,119,149,65,75,6,Allow
308,51,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.108/30,10.50.60.128/25,90,187,38,186,6,Allow
309,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/28,10.50.60.224/31,10,185,89,197,1,Deny
310,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.240/32,10.50.60.107/32,53,86,163,170,1,Allow
311,187,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.120/32,10.50.60.192/30,90,124,140,145,1,Deny
312,198,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/28,10.50.60.128/25,24,25,88,110,6,Deny
313,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.162/32,10.50.60.128/28,122,175,70,141,1,Deny
314,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.251/32,10.50.60.96/29,58,160,56,121,6,Allow
315,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.101/32,10.50.60.40/29,143,169,127,157,1,Deny
316,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.95/32,10.50.60.51/32,41,147,79,177,1,Allow
317,73,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.0/26,51,154,50,100,6,Allow
318,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/28,10.50.60.20/32,123,177,24,39,6,Deny
319,193,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.36/31,10.50.60.128/25,127,152,56,169,1,Deny
320,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.101/32,10.50.60.60/30,5,69,20,118,6,Deny
321,82,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.71/32,10.50.60.10/32,73,117,119,193,1,Deny
322,21,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.46/32,10.50.60.96/32,39,157,141,160,6,Deny
323,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/30,10.50.60.0/25,5,62,83,135,1,Deny
324,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.200/32,10.50.60.145/32,97,118,27,69,1,Deny
325,136,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.241/32,10.50.60.81/32,63,188,105,137,1,Deny
326,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.199/32,10.50.60.240/29,143,185,167,168,1,Deny
327,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.246/32,10.50.60.24/29,91,139,140,184,6,Deny
328,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.74/31,10.50.60.128/25,9,26,14,65,6,Deny
329,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.117/32,55,90,70,167,1,Allow
330,153,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/27,10.50.60.19/32,104,139,60,131,6,Deny
331,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.120/32,5,62,86,140,1,Deny
332,72,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.89/32,11,142,21,124,1,Allow
333,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.165/32,10.50.60.168/32,46,107,13,111,6,Deny
334,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.17/32,10.50.60.219/32,40,129,29,178,6,Allow
335,143,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.10/31,10.50.60.233/32,161,197,60,126,6,Deny
336,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.16/28,10.50.60.64/27,23,152,6,116,1,Deny
337,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/28,10.50.60.192/26,179,182,125,151,6,Deny
338,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.63/32,10.50.60.184/29,24,156,17,106,1,Allow
339,52,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/30,10.50.60.244/30,40,96,17,18,1,Allow
340,41,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.248/29,10.50.60.32/27,99,123,9,69,6,Allow
341,78,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.29/32,10.50.60.80/30,103,118,2,154,6,Allow
342,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.127/32,10.50.60.192/32,86,155,5,103,6,Allow
343,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.238/32,10.50.60.125/32,58,92,83,120,1,Deny
344,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.115/32,10.50.60.184/29,125,199,135,158,6,Deny
345,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.65/32,10.50.60.224/29,42,82,19,148,1,Allow
346,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.77/32,10.50.60.214/32,30,62,86,90,6,Allow
347,185,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.246/31,10.50.60.184/29,174,179,100,190,1,Deny
348,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.8/32,32,155,158,179,6,Allow
349,172,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.115/32,10.50.60.160/27,86,178,2,50,1,Deny
350,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.16/29,10.50.60.48/31,71,101,34,77,1,Deny
351,187,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/28,10.50.60.128/25,32,35,85,176,1,Allow
352,37,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.144/29,10.50.60.10/32,55,97,50,166,6,Allow
353,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.155/32,10.50.60.188/30,75,154,75,106,1,Deny
354,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.240/32,155,185,150,176,6,Deny
355,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.49/32,10.50.60.88/29,179,188,80,124,6,Deny
356,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.184/29,10.50.60.76/32,4,48,78,189,6,Allow
357,159,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.24/30,10.50.60.244/32,46,137,30,120,1,Allow
358,47,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/29,10.50.60.202/32,21,111,70,121,1,Allow
359,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.192/26,38,102,62,63,1,Allow
360,118,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.92/30,10.50.60.0/26,81,131,33,108,1,Deny
361,56,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.132/31,10.50.60.0/26,18,75,1,170,1,Allow
362,135,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.127/32,10.50.60.254/32,100,101,106,172,1,Deny
363,83,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.243/32,10.50.60.128/25,34,60,105,177,6,Allow
364,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.216/29,44,141,27,81,1,Deny
365,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.35/32,10.50.60.224/29,10,57,117,159,6,Allow
366,160,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.216/30,10.50.60.155/32,100,121,2,65,6,Deny
367,34,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.128/28,27,166,84,146,1,Deny
368,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/32,10.50.60.247/32,4,188,89,175,1,Deny
369,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.137/32,106,167,51,187,6,Allow
370,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.251/32,10.50.60.249/32,16,107,26,142,6,Deny
371,184,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.85/32,64,114,62,100,6,Deny
372,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.109/32,10.50.60.8/32,21,117,55,114,6,Allow
373,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/28,10.50.60.168/29,90,92,12,97,6,Deny
374,126,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.184/32,27,47,88,164,1,Allow
375,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/27,10.50.60.146/32,125,193,27,42,6,Allow
376,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.107/32,10.50.60.160/27,32,50,125,143,6,Allow
377,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.44/32,10.50.60.71/32,16,155,52,69,1,Allow
378,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.193/32,147,148,92,125,1,Allow
379,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.64/26,43,169,34,49,1,Allow
380,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.155/32,10.50.60.244/32,92,191,33,117,6,Deny
381,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.97/32,10.50.60.75/32,138,155,78,197,6,Deny
382,181,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.2/32,10.50.60.32/27,51,148,14,84,1,Deny
383,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.40/29,10.50.60.164/31,67,98,43,103,6,Deny
384,116,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.120/32,10.50.60.35/32,76,93,103,116,1,Allow
385,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.78/31,10.50.60.240/28,56,181,42,111,1,Allow
386,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.101/32,10.50.60.224/28,110,182,7,69,6,Deny
387,88,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.66/32,10.50.60.160/29,56,148,13,136,1,Deny
388,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.106/32,10.50.60.128/26,180,182,84,194,1,Allow
389,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.252/30,10.50.60.0/26,70,119,12,158,1,Deny
390,71,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.109/32,10.50.60.155/32,93,108,30,189,6,Deny
391,131,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.168/32,10.50.60.210/32,30,67,67,101,1,Allow
392,51,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.85/32,111,148,72,161,1,Allow
393,104,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.151/32,10.50.60.213/32,41,124,120,166,6,Allow
394,93,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.46/31,10.50.60.128/27,31,181,7,67,1,Deny
395,81,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.87/32,38,74,52,191,1,Allow
396,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.216/32,21,178,169,197,6,Deny
397,42,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.208/28,10.50.60.122/32,80,148,71,164,1,Allow
398,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.210/31,10.50.60.200/32,9,81,20,108,1,Deny
399,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/28,10.50.60.106/32,149,163,60,199,6,Deny
400,188,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.103/32,90,174,182,197,1,Allow
