aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,185,3,00:00:00:00:00:00,00:00:00:00:00:00,154.169.64.0/23,149.48.0.0/13,119,159,176,185,1,Allow
218,19,3,00:00:00:00:00:00,00:00:00:00:00:00,167.117.240.33/32,73.0.0.0/8,97,188,9,172,6,Allow
219,141,3,00:00:00:00:00:00,00:00:00:00:00:00,175.49.0.0/17,242.76.64.0/18,2,105,29,188,6,Allow
220,60,3,00:00:00:00:00:00,00:00:00:00:00:00,16.128.0.0/9,131.128.0.0/12,80,163,2,20,6,Deny
221,8,3,00:00:00:00:00:00,00:00:00:00:00:00,155.108.184.128/25,71.121.157.128/29,17,80,97,149,1,Allow
222,144,3,00:00:00:00:00:00,00:00:00:00:00:00,82.108.0.0/15,29.42.64.8/29,159,167,133,163,1,Deny
223,194,3,00:00:00:00:00:00,00:00:00:00:00:00,56.39.46.128/25,101.111.160.0/21,6,78,68,192,6,Deny
224,162,3,00:00:00:00:00:00,00:00:00:00:00:00,218.112.184.0/22,41.224.0.0/16,98,194,126,156,1,Allow
225,16,3,00:00:00:00:00:00,00:00:00:00:00:00,34.32.0.0/12,183.104.157.8/32,44,67,28,78,6,Allow
226,197,3,00:00:00:00:00:00,00:00:00:00:00:00,1.0.0.0/8,150.190.67.240/32,13,72,122,161,6,Deny
227,86,3,00:00:00:00:00:00,00:00:00:00:00:00,134.64.0.0/11,60.38.114.173/32,49,175,71,157,6,Allow
228,121,3,00:00:00:00:00:00,00:00:00:00:00:00,108.210.0.0/15,122.67.163.180/32,15,95,70,111,6,Deny
229,70,3,00:00:00:00:00:00,00:00:00:00:00:00,42.112.0.0/13,236.176.0.0/13,84,135,42,107,6,Deny
230,35,3,00:00:00:00:00:00,00:00:00:00:00:00,84.0.0.0/13,68.29.177.102/32,84,149,172,174,6,Deny
231,84,3,00:00:00:00:00:00,00:00:00:00:00:00,82.116.70.80/29,64.52.0.0/17,89,177,50,130,1,Deny
232,118,3,00:00:00:00:00:00,00:00:00:00:00:00,211.208.0.0/13,101.0.0.0/8,114,138,101,183,6,Allow
233,44,3,00:00:00:00:00:00,00:00:00:00:00:00,251.124.60.160/27,141.120.0.0/13,39,84,5,70,1,Allow
234,132,3,00:00:00:00:00:00,00:00:00:00:00:00,186.0.0.0/11,100.180.128.0/17,164,199,137,139,1,Deny
235,101,3,00:00:00:00:00:00,00:00:00:00:00:00,95.65.34.65/32,172.164.0.0/14,125,182,30,133,6,Allow
236,118,3,00:00:00:00:00:00,00:00:00:00:00:00,37.181.160.0/20,151.96.0.0/11,145,157,13,136,1,Allow
237,140,3,00:00:00:00:00:00,00:00:00:00:00:00,138.251.82.65/32,188.84.0.0/14,18,115,24,144,6,Allow
238,41,3,00:00:00:00:00:00,00:00:00:00:00:00,210.0.0.0/9,199.128.0.0/9,62,96,49,189,6,Allow
239,15,3,00:00:00:00:00:00,00:00:00:00:00:00,249.74.0.0/17,218.208.0.0/12,93,171,105,138,1,Allow
240,92,3,00:00:00:00:00:00,00:00:00:00:00:00,97.37.54.192/27,110.3.73.32/28,74,179,11,168,6,Deny
241,73,3,00:00:00:00:00:00,00:00:00:00:00:00,202.14.212.54/32,153.86.0.0/15,63,117,19,136,6,Deny
242,59,3,00:00:00:00:00:00,00:00:00:00:00:00,149.0.0.0/9,133.0.0.0/12,48,194,140,148,1,Deny
243,91,3,00:00:00:00:00:00,00:00:00:00:00:00,7.206.128.0/19,1.25.64.0/18,116,130,72,76,1,Allow
244,51,3,00:00:00:00:00:00,00:00:00:00:00:00,23.24.0.0/13,243.27.48.0/20,54,138,38,74,1,Deny
245,147,3,00:00:00:00:00:00,00:00:00:00:00:00,74.0.0.0/9,117.246.189.51/32,56,182,160,197,1,Allow
246,180,3,00:00:00:00:00:00,00:00:00:00:00:00,78.0.0.0/8,247.54.97.210/32,134,176,91,132,6,Allow
247,105,3,00:00:00:00:00:00,00:00:00:00:00:00,249.98.250.251/32,217.100.0.0/17,3,28,54,189,1,Deny
248,149,3,00:00:00:00:00:00,00:00:00:00:00:00,196.233.23.18/32,88.152.0.0/13,74,166,56,86,6,Deny
249,132,3,00:00:00:00:00:00,00:00:00:00:00:00,154.128.0.0/9,162.101.21.0/28,88,150,143,187,1,Allow
250,9,3,00:00:00:00:00:00,00:00:00:00:00:00,240.128.0.0/12,145.192.0.0/11,124,175,83,145,1,Deny
251,200,3,00:00:00:00:00:00,00:00:00:00:00:00,230.0.0.0/8,154.69.104.0/21,162,166,27,200,1,Deny
252,173,3,00:00:00:00:00:00,00:00:00:00:00:00,145.56.242.86/32,248.0.0.0/9,27,127,24,86,6,Deny
253,56,3,00:00:00:00:00:00,00:00:00:00:00:00,97.128.0.0/9,67.138.0.0/16,168,179,7,104,1,Allow
254,197,3,00:00:00:00:00:00,00:00:00:00:00:00,173.96.0.0/11,123.171.168.0/22,57,187,23,51,1,Allow
255,83,3,00:00:00:00:00:00,00:00:00:00:00:00,240.224.0.0/14,188.185.176.115/32,155,191,60,130,1,Deny
256,139,3,00:00:00:00:00:00,00:00:00:00:00:00,95.128.0.0/9,204.94.1.92/30,21,133,60,85,1,Allow
257,157,3,00:00:00:00:00:00,00:00:00:00:00:00,168.192.0.0/10,58.85.0.0/18,23,28,85,196,6,Deny
258,3,3,00:00:00:00:00:00,00:00:00:00:00:00,77.72.0.0/14,150.224.128.0/17,5,61,39,182,6,Allow
259,91,3,00:00:00:00:00:00,00:00:00:00:00:00,247.64.0.0/10,105.105.0.0/18,102,121,16,25,1,Allow
260,144,3,00:00:00:00:00:00,00:00:00:00:00:00,81.0.0.0/8,205.0.0.0/8,140,154,121,185,1,Allow
261,152,3,00:00:00:00:00:00,00:00:00:00:00:00,243.64.0.0/10,107.72.116.252/30,120,153,51,87,1,Allow
262,7,3,00:00:00:00:00:00,00:00:00:00:00:00,39.77.198.192/26,114.96.0.0/11,40,56,134,176,1,Allow
263,129,3,00:00:00:00:00:00,00:00:00:00:00:00,174.29.0.0/17,193.128.0.0/11,167,192,56,65,1,Deny
264,19,3,00:00:00:00:00:00,00:00:00:00:00:00,17.89.113.128/25,37.240.0.0/12,24,196,39,57,1,Deny
265,128,3,00:00:00:00:00:00,00:00:00:00:00:00,195.10.32.0/20,187.128.0.0/10,90,183,138,191,1,Deny
266,93,3,00:00:00:00:00:00,00:00:00:00:00:00,205.224.0.0/11,146.0.0.0/8,22,150,106,191,1,Deny
267,57,3,00:00:00:00:00:00,00:00:00:00:00:00,232.229.38.216/30,203.206.68.119/32,110,128,18,181,6,Allow
268,117,3,00:00:00:00:00:00,00:00:00:00:00:00,138.73.136.0/22,118.50.176.0/21,30,174,53,174,1,Allow
269,44,3,00:00:00:00:00:00,00:00:00:00:00:00,23.202.188.133/32,8.64.0.0/10,89,156,1,183,6,Allow
270,172,3,00:00:00:00:00:00,00:00:00:00:00:00,100.179.133.170/32,245.131.30.157/32,66,165,19,138,1,Deny
271,19,3,00:00:00:00:00:00,00:00:00:00:00:00,101.192.0.0/12,68.67.50.0/23,152,159,141,144,1,Deny
272,59,3,00:00:00:00:00:00,00:00:00:00:00:00,0.3.128.0/19,194.162.0.0/16,12,105,16,73,1,Allow
273,112,3,00:00:00:00:00:00,00:00:00:00:00:00,251.0.0.0/8,82.128.0.0/9,19,58,8,110,1,Allow
274,61,3,00:00:00:00:00:00,00:00:00:00:00:00,226.128.0.0/9,32.123.186.26/31,118,165,90,119,1,Allow
275,192,3,00:00:00:00:00:00,00:00:00:00:00:00,187.0.0.0/8,75.224.0.0/12,65,105,156,172,1,Deny
276,194,3,00:00:00:00:00:00,00:00:00:00:00:00,192.77.96.0/20,3.144.128.0/22,36,39,133,200,6,Deny
277,134,3,00:00:00:00:00:00,00:00:00:00:00:00,150.175.155.192/27,23.165.128.0/17,14,167,66,137,6,Allow
278,191,3,00:00:00:00:00:00,00:00:00:00:00:00,252.236.202.128/26,196.249.173.192/27,47,120,93,145,6,Deny
279,124,3,00:00:00:00:00:00,00:00:00:00:00:00,174.160.0.0/12,199.162.128.0/19,63,73,63,172,6,Deny
280,121,3,00:00:00:00:00:00,00:00:00:00:00:00,36.8.0.0/13,20.203.192.0/20,17,146,73,106,1,Deny
281,73,3,00:00:00:00:00:00,00:00:00:00:00:00,212.124.157.68/32,176.0.0.0/8,142,167,83,138,1,Allow
282,1,3,00:00:00:00:00:00,00:00:00:00:00:00,211.208.0.0/12,56.157.128.0/20,59,64,135,141,6,Deny
283,67,3,00:00:00:00:00:00,00:00:00:00:00:00,223.98.205.0/26,66.221.228.64/26,72,85,32,144,6,Deny
284,178,3,00:00:00:00:00:00,00:00:00:00:00:00,173.16.216.0/21,61.141.219.214/32,78,131,126,169,6,Allow
285,92,3,00:00:00:00:00:00,00:00:00:00:00:00,224.192.0.0/11,57.206.0.0/15,83,160,49,92,6,Allow
286,154,3,00:00:00:00:00:00,00:00:00:00:00:00,177.209.40.172/30,145.205.220.32/32,12,68,48,146,6,Allow
287,112,3,00:00:00:00:00:00,00:00:00:00:00:00,31.128.0.0/10,55.25.43.200/32,75,140,44,132,6,Allow
288,142,3,00:00:00:00:00:00,00:00:00:00:00:00,55.128.0.0/9,205.180.100.180/30,41,124,78,181,6,Allow
289,43,3,00:00:00:00:00:00,00:00:00:00:00:00,249.23.128.0/17,24.0.0.0/8,23,138,4,140,1,Deny
290,156,3,00:00:00:00:00:00,00:00:00:00:00:00,234.251.55.244/30,105.182.56.48/29,56,94,29,78,6,Deny
291,31,3,00:00:00:00:00:00,00:00:00:00:00:00,99.0.0.0/8,55.128.0.0/9,13,16,16,197,6,Allow
292,22,3,00:00:00:00:00:00,00:00:00:00:00:00,167.0.0.0/8,242.75.29.192/26,2,186,34,105,1,Deny
293,152,3,00:00:00:00:00:00,00:00:00:00:00:00,102.228.176.0/21,200.23.208.0/20,124,131,40,48,6,Deny
294,17,3,00:00:00:00:00:00,00:00:00:00:00:00,206.245.52.246/32,84.14.0.0/18,65,67,143,158,1,Deny
295,6,3,00:00:00:00:00:00,00:00:00:00:00:00,92.0.0.0/9,204.0.0.0/10,98,155,110,135,6,Allow
296,149,3,00:00:00:00:00:00,00:00:00:00:00:00,187.119.192.0/18,225.129.240.0/20,99,101,34,98,1,Deny
297,36,3,00:00:00:00:00:00,00:00:00:00:00:00,97.249.229.204/30,117.60.0.0/14,86,163,23,110,6,Deny
298,11,3,00:00:00:00:00:00,00:00:00:00:00:00,206.233.69.128/27,3.128.0.0/9,20,191,92,129,1,Allow
299,27,3,00:00:00:00:00:00,00:00:00:00:00:00,33.192.0.0/10,160.227.144.0/20,64,91,72,161,6,Allow
300,97,3,00:00:00:00:00:00,00:00:00:00:00:00,121.0.0.0/8,237.10.156.255/32,89,109,30,145,1,Allow
301,194,3,00:00:00:00:00:00,00:00:00:00:00:00,240.114.0.0/15,88.109.214.164/30,123,126,47,67,6,Allow
302,150,3,00:00:00:00:00:00,00:00:00:00:00:00,30.168.0.0/14,187.104.0.0/13,28,165,125,181,1,Allow
303,151,3,00:00:00:00:00:00,00:00:00:00:00:00,128.72.24.0/21,6.192.0.0/11,42,122,38,197,1,Allow
304,84,3,00:00:00:00:00:00,00:00:00:00:00:00,85.40.210.192/32,199.158.241.80/32,15,135,56,184,1,Deny
305,79,3,00:00:00:00:00:00,00:00:00:00:00:00,144.203.184.0/22,104.66.202.62/31,55,90,27,86,1,Deny
306,9,3,00:00:00:00:00:00,00:00:00:00:00:00,55.208.0.0/15,179.106.0.0/15,69,72,176,181,1,Allow
307,45,3,00:00:00:00:00:00,00:00:00:00:00:00,154.109.128.0/17,215.166.153.192/28,129,192,62,130,6,Allow
308,109,3,00:00:00:00:00:00,00:00:00:00:00:00,99.116.0.0/14,164.0.0.0/8,38,173,21,182,6,Deny
309,57,3,00:00:00:00:00:00,00:00:00:00:00:00,198.124.71.184/32,2.253.8.52/32,57,85,30,106,1,Deny
310,163,3,00:00:00:00:00:00,00:00:00:00:00:00,109.62.12.86/32,94.33.237.208/32,132,162,51,185,6,Allow
311,165,3,00:00:00:00:00:00,00:00:00:00:00:00,126.15.128.0/17,126.88.0.0/13,88,104,33,89,1,Allow
312,13,3,00:00:00:00:00:00,00:00:00:00:00:00,180.246.28.192/28,231.0.0.0/11,130,168,6,32,1,Deny
313,40,3,00:00:00:00:00:00,00:00:00:00:00:00,128.168.0.0/13,192.129.86.186/32,69,133,26,53,1,Allow
314,136,3,00:00:00:00:00:00,00:00:00:00:00:00,106.0.0.0/10,89.12.238.184/30,3,57,48,103,1,Allow
315,166,3,00:00:00:00:00:00,00:00:00:00:00:00,91.97.1.128/28,97.122.66.183/32,24,157,103,168,6,Allow
316,88,3,00:00:00:00:00:00,00:00:00:00:00:00,185.51.164.162/32,232.0.0.0/11,107,130,38,68,6,Allow
317,58,3,00:00:00:00:00:00,00:00:00:00:00:00,212.128.0.0/11,231.168.0.0/14,33,183,24,62,6,Deny
318,195,3,00:00:00:00:00:00,00:00:00:00:00:00,93.128.0.0/12,136.16.72.202/32,138,140,59,135,1,Deny
319,59,3,00:00:00:00:00:00,00:00:00:00:00:00,157.128.0.0/9,145.216.0.0/14,42,133,31,170,1,Deny
320,49,3,00:00:00:00:00:00,00:00:00:00:00:00,40.208.0.0/14,90.249.0.0/16,48,105,93,167,6,Deny
321,46,3,00:00:00:00:00:00,00:00:00:00:00:00,90.128.0.0/11,27.41.224.0/20,114,134,20,86,6,Deny
322,181,3,00:00:00:00:00:00,00:00:00:00:00:00,0.112.0.0/14,178.192.0.0/14,90,156,66,157,6,Deny
323,60,3,00:00:00:00:00:00,00:00:00:00:00:00,87.79.30.19/32,185.96.0.0/13,5,90,33,148,1,Deny
324,36,3,00:00:00:00:00:00,00:00:00:00:00:00,215.192.0.0/10,74.135.0.0/17,9,192,8,73,6,Deny
325,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.144.0.0/15,49.252.191.211/32,3,80,51,144,1,Deny
326,130,3,00:00:00:00:00:00,00:00:00:00:00:00,242.136.64.0/18,201.186.0.0/17,105,131,146,167,1,Deny
327,63,3,00:00:00:00:00:00,00:00:00:00:00:00,50.225.24.64/27,138.228.250.208/28,77,188,17,192,6,Deny
328,11,3,00:00:00:00:00:00,00:00:00:00:00:00,55.0.0.0/12,6.0.0.0/8,29,121,145,187,6,Deny
329,53,3,00:00:00:00:00:00,00:00:00:00:00:00,76.152.116.109/32,144.0.0.0/9,22,185,8,187,1,Deny
330,84,3,00:00:00:00:00:00,00:00:00:00:00:00,156.103.124.0/22,250.182.113.32/28,92,143,40,178,6,Allow
331,154,3,00:00:00:00:00:00,00:00:00:00:00:00,120.151.160.64/27,96.112.0.0/12,85,134,124,150,1,Deny
332,164,3,00:00:00:00:00:00,00:00:00:00:00:00,69.185.0.220/32,61.142.67.192/26,22,198,64,106,6,Allow
333,59,3,00:00:00:00:00:00,00:00:00:00:00:00,59.174.161.160/27,77.160.0.0/11,109,171,16,79,1,Allow
334,44,3,00:00:00:00:00:00,00:00:00:00:00:00,21.182.0.0/15,121.104.235.40/32,77,78,62,149,1,Deny
335,169,3,00:00:00:00:00:00,00:00:00:00:00:00,104.170.0.0/16,56.120.89.0/25,9,84,69,167,6,Deny
336,88,3,00:00:00:00:00:00,00:00:00:00:00:00,63.156.219.244/32,249.104.0.0/14,23,191,17,27,1,Deny
337,60,3,00:00:00:00:00:00,00:00:00:00:00:00,157.177.32.80/28,69.192.0.0/13,46,57,109,116,1,Allow
338,9,3,00:00:00:00:00:00,00:00:00:00:00:00,89.95.128.0/17,227.16.0.0/16,127,143,113,152,1,Deny
339,170,3,00:00:00:00:00:00,00:00:00:00:00:00,109.96.0.0/14,70.227.210.0/25,115,161,27,104,1,Allow
340,90,3,00:00:00:00:00:00,00:00:00:00:00:00,145.211.0.0/16,146.6.32.0/19,112,185,46,56,6,Allow
341,5,3,00:00:00:00:00:00,00:00:00:00:00:00,95.64.0.0/10,163.240.0.0/12,105,197,52,148,6,Deny
342,154,3,00:00:00:00:00:00,00:00:00:00:00:00,33.176.0.0/14,93.226.92.134/32,77,188,125,141,6,Deny
343,195,3,00:00:00:00:00:00,00:00:00:00:00:00,179.0.0.0/9,169.0.0.0/13,169,188,34,61,6,Allow
344,57,3,00:00:00:00:00:00,00:00:00:00:00:00,40.160.0.0/11,49.108.32.0/19,21,170,2,25,6,Deny
345,171,3,00:00:00:00:00:00,00:00:00:00:00:00,27.241.143.208/32,209.189.32.0/21,140,197,134,178,1,Deny
346,14,3,00:00:00:00:00:00,00:00:00:00:00:00,246.112.0.0/13,149.17.0.0/16,29,49,14,104,6,Deny
347,17,3,00:00:00:00:00:00,00:00:00:00:00:00,248.0.0.0/8,134.128.0.0/10,45,153,160,178,1,Deny
348,121,3,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/8,239.137.224.32/29,156,161,61,118,1,Deny
349,165,3,00:00:00:00:00:00,00:00:00:00:00:00,21.10.116.226/31,207.208.0.0/12,115,192,24,78,6,Deny
350,1,3,00:00:00:00:00:00,00:00:00:00:00:00,142.193.240.0/21,138.252.0.0/14,26,141,12,63,6,Deny
351,88,3,00:00:00:00:00:00,00:00:00:00:00:00,205.115.128.0/17,208.177.150.112/30,13,48,11,162,6,Allow
352,88,3,00:00:00:00:00:00,00:00:00:00:00:00,164.251.172.108/30,210.128.0.0/10,53,74,172,174,6,Deny
353,86,3,00:00:00:00:00:00,00:00:00:00:00:00,22.221.224.0/20,200.224.162.0/32,62,163,32,129,1,Deny
354,81,3,00:00:00:00:00:00,00:00:00:00:00:00,183.175.60.7/32,242.190.128.0/18,90,101,20,127,1,Deny
355,90,3,00:00:00:00:00:00,00:00:00:00:00:00,189.143.203.80/29,87.252.0.0/14,60,85,140,149,6,Allow
356,75,3,00:00:00:00:00:00,00:00:00:00:00:00,158.0.0.0/10,91.146.64.0/19,3,22,67,85,1,Allow
357,89,3,00:00:00:00:00:00,00:00:00:00:00:00,36.133.240.0/21,232.164.0.0/14,83,128,41,138,1,Allow
358,117,3,00:00:00:00:00:00,00:00:00:00:00:00,172.222.208.0/20,125.154.233.161/32,135,157,37,91,6,Deny
359,122,3,00:00:00:00:00:00,00:00:00:00:00:00,121.49.70.0/25,198.15.128.0/17,53,171,3,89,6,Allow
360,164,3,00:00:00:00:00:00,00:00:00:00:00:00,108.26.162.176/28,50.88.0.0/13,70,180,133,152,1,Allow
361,158,3,00:00:00:00:00:00,00:00:00:00:00:00,123.47.252.0/22,233.96.0.0/11,14,50,61,197,1,Deny
362,88,3,00:00:00:00:00:00,00:00:00:00:00:00,183.132.0.0/14,17.0.0.0/8,45,145,13,52,6,Allow
363,9,3,00:00:00:00:00:00,00:00:00:00:00:00,190.93.0.0/16,185.38.162.120/29,126,173,44,140,1,Deny
364,47,3,00:00:00:00:00:00,00:00:00:00:00:00,162.0.0.0/8,35.223.56.0/21,56,153,94,128,1,Deny
365,33,3,00:00:00:00:00:00,00:00:00:00:00:00,231.64.0.0/10,49.202.88.0/21,134,177,79,145,6,Deny
366,119,3,00:00:00:00:00:00,00:00:00:00:00:00,251.245.192.223/32,163.45.182.128/25,13,102,69,192,6,Allow
367,95,3,00:00:00:00:00:00,00:00:00:00:00:00,165.236.192.0/19,30.147.208.94/32,39,140,50,185,1,Allow
368,72,3,00:00:00:00:00:00,00:00:00:00:00:00,218.93.53.70/32,26.0.0.0/9,9,170,8,200,1,Allow
369,77,3,00:00:00:00:00:00,00:00:00:00:00:00,142.95.160.0/21,118.208.0.0/13,81,102,22,80,1,Allow
370,117,3,00:00:00:00:00:00,00:00:00:00:00:00,81.69.0.0/17,130.60.0.0/16,125,136,22,58,1,Deny
371,166,3,00:00:00:00:00:00,00:00:00:00:00:00,75.1.234.68/32,60.6.192.0/19,24,93,3,104,1,Deny
372,197,3,00:00:00:00:00:00,00:00:00:00:00:00,26.135.96.0/21,80.159.144.1/32,54,76,105,182,6,Deny
373,42,3,00:00:00:00:00:00,00:00:00:00:00:00,251.176.0.0/12,48.16.0.0/12,45,99,93,109,1,Allow
374,76,3,00:00:00:00:00:00,00:00:00:00:00:00,67.248.0.0/14,241.128.0.0/9,16,141,1,54,6,Allow
375,115,3,00:00:00:00:00:00,00:00:00:00:00:00,74.212.128.0/18,93.73.223.134/32,4,49,58,195,6,Allow
376,84,3,00:00:00:00:00:00,00:00:00:00:00:00,73.64.0.0/11,205.207.249.0/25,76,118,136,154,6,Allow
377,109,3,00:00:00:00:00:00,00:00:00:00:00:00,209.0.0.0/8,176.224.0.0/11,11,48,20,88,1,Deny
378,191,3,00:00:00:00:00:00,00:00:00:00:00:00,159.167.0.0/16,165.192.0.0/10,113,160,41,125,1,Deny
379,135,3,00:00:00:00:00:00,00:00:00:00:00:00,74.128.0.0/9,175.0.0.0/9,89,149,51,194,6,Allow
380,188,3,00:00:00:00:00:00,00:00:00:00:00:00,1.0.0.0/8,59.6.128.0/18,11,95,46,84,1,Deny
381,79,3,00:00:00:00:00:00,00:00:00:00:00:00,150.226.0.0/15,142.40.0.0/13,5,79,42,155,6,Deny
382,149,3,00:00:00:00:00:00,00:00:00:00:00:00,229.240.0.0/12,70.40.0.0/13,143,174,174,188,6,Deny
383,117,3,00:00:00:00:00:00,00:00:00:00:00:00,98.70.43.164/31,221.64.48.0/20,13,131,59,141,1,Deny
384,82,3,00:00:00:00:00:00,00:00:00:00:00:00,240.71.88.224/27,156.192.0.0/11,41,163,36,108,6,Deny
385,10,3,00:00:00:00:00:00,00:00:00:00:00:00,139.6.66.21/32,140.190.74.32/27,127,187,57,62,6,Allow
386,186,3,00:00:00:00:00:00,00:00:00:00:00:00,147.84.252.156/32,121.1.56.0/21,82,109,49,89,1,Deny
387,57,3,00:00:00:00:00:00,00:00:00:00:00:00,81.44.0.0/14,14.1.0.0/17,5,86,5,153,1,Deny
388,119,3,00:00:00:00:00:00,00:00:00:00:00:00,139.124.176.0/22,144.0.0.0/10,111,183,46,120,1,Deny
389,75,3,00:00:00:00:00:00,00:00:00:00:00:00,36.8.0.0/13,251.128.0.0/9,12,117,34,121,1,Deny
390,5,3,00:00:00:00:00:00,00:00:00:00:00:00,184.132.0.0/15,174.223.37.30/32,50,59,56,176,1,Allow
391,105,3,00:00:00:00:00:00,00:00:00:00:00:00,73.128.0.0/10,190.192.0.0/10,188,193,31,77,6,Deny
392,37,3,00:00:00:00:00:00,00:00:00:00:00:00,186.22.154.224/29,180.113.21.255/32,30,63,31,32,1,Deny
393,22,3,00:00:00:00:00:00,00:00:00:00:00:00,161.30.153.21/32,49.185.189.0/30,64,180,55,94,6,Allow
394,172,3,00:00:00:00:00:00,00:00:00:00:00:00,214.251.192.0/18,61.217.219.142/32,5,110,40,74,6,Allow
395,196,3,00:00:00:00:00:00,00:00:00:00:00:00,10.232.0.0/14,45.192.0.0/11,81,167,33,37,6,Deny
396,14,3,00:00:00:00:00:00,00:00:00:00:00:00,117.240.0.0/13,95.0.0.0/8,23,168,18,112,6,Allow
397,161,3,00:00:00:00:00:00,00:00:00:00:00:00,122.216.0.0/14,138.192.0.0/11,103,187,4,195,1,Deny
398,39,3,00:00:00:00:00:00,00:00:00:00:00:00,122.42.0.0/16,104.139.0.24/29,31,100,11,174,6,Allow
399,41,3,00:00:00:00:00:00,00:00:00:00:00:00,210.0.0.0/10,46.184.0.0/14,34,155,53,59,6,Allow
400,151,3,00:00:00:00:00:00,00:00:00:00:00:00,201.16.0.0/12,222.192.0.0/10,131,179,30,52,1,Allow
401,15,3,00:00:00:00:00:00,00:00:00:00:00:00,214.122.94.48/29,43.112.0.0/13,54,186,125,197,1,Deny
402,139,3,00:00:00:00:00:00,00:00:00:00:00:00,20.244.89.64/26,63.120.95.206/31,51,77,75,152,6,Allow
403,34,3,00:00:00:00:00:00,00:00:00:00:00:00,85.192.0.0/12,7.192.0.0/10,92,180,21,70,6,Deny
404,61,3,00:00:00:00:00:00,00:00:00:00:00:00,108.0.0.0/12,3.24.175.46/32,8,90,176,193,1,Allow
405,153,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/8,167.224.0.0/11,133,158,42,141,6,Allow
406,38,3,00:00:00:00:00:00,00:00:00:00:00:00,137.28.0.0/14,122.178.137.128/25,15,164,12,113,6,Deny
407,63,3,00:00:00:00:00:00,00:00:00:00:00:00,41.41.82.208/29,241.115.224.0/19,12,79,125,187,6,Deny
408,187,3,00:00:00:00:00:00,00:00:00:00:00:00,106.228.72.128/28,9.224.0.0/11,13,23,10,177,1,Allow
409,47,3,00:00:00:00:00:00,00:00:00:00:00:00,30.158.0.0/19,239.216.134.0/23,116,183,22,172,6,Allow
410,188,3,00:00:00:00:00:00,00:00:00:00:00:00,116.0.0.0/8,19.188.128.0/20,184,196,3,175,6,Allow
411,2,3,00:00:00:00:00:00,00:00:00:00:00:00,180.227.235.144/28,38.196.192.0/22,31,174,88,175,1,Allow
412,100,3,00:00:00:00:00:00,00:00:00:00:00:00,91.0.0.0/8,214.208.0.0/13,28,174,134,168,1,Deny
413,42,3,00:00:00:00:00:00,00:00:00:00:00:00,203.63.225.139/32,238.3.109.96/28,120,140,14,15,1,Allow
414,82,3,00:00:00:00:00:00,00:00:00:00:00:00,20.101.39.16/28,31.128.0.0/10,7,118,129,135,6,Deny
415,115,3,00:00:00:00:00:00,00:00:00:00:00:00,208.0.0.0/8,36.54.87.176/28,21,64,157,184,6,Allow
416,168,3,00:00:00:00:00:00,00:00:00:00:00:00,202.0.0.0/11,246.230.172.0/22,101,136,15,133,6,Deny
417,128,3,00:00:00:00:00:00,00:00:00:00:00:00,205.216.0.0/13,108.7.0.0/16,101,193,106,109,1,Allow
418,117,3,00:00:00:00:00:00,00:00:00:00:00:00,108.112.0.0/12,145.64.0.0/11,65,186,149,179,1,Allow
419,148,3,00:00:00:00:00:00,00:00:00:00:00:00,186.160.0.0/11,115.0.0.0/8,57,109,128,132,1,Allow
420,100,3,00:00:00:00:00:00,00:00:00:00:00:00,163.240.0.0/12,186.158.180.0/22,54,150,62,185,6,Deny
421,166,3,00:00:00:00:00:00,00:00:00:00:00:00,184.108.135.32/27,53.49.3.196/32,46,155,85,180,6,Allow
422,82,3,00:00:00:00:00:00,00:00:00:00:00:00,229.0.0.0/8,6.57.0.0/17,34,156,23,83,1,Allow
423,108,3,00:00:00:00:00:00,00:00:00:00:00:00,96.147.22.57/32,236.5.112.0/21,60,91,78,95,6,Allow
424,154,3,00:00:00:00:00:00,00:00:00:00:00:00,95.72.0.0/13,175.128.0.0/9,47,142,148,162,1,Deny
425,150,3,00:00:00:00:00:00,00:00:00:00:00:00,112.224.0.0/11,142.164.0.0/14,60,126,72,153,1,Allow
426,149,3,00:00:00:00:00:00,00:00:00:00:00:00,67.120.0.0/13,115.192.0.0/10,120,182,98,148,1,Allow
427,45,3,00:00:00:00:00:00,00:00:00:00:00:00,113.154.134.66/32,183.196.202.0/23,9,200,40,163,6,Deny
428,8,3,00:00:00:00:00:00,00:00:00:00:00:00,154.254.82.128/30,213.0.0.0/8,41,171,30,191,6,Allow
429,7,3,00:00:00:00:00:00,00:00:00:00:00:00,228.64.0.0/11,164.150.112.0/20,14,184,27,66,1,Allow
430,52,3,00:00:00:00:00:00,00:00:00:00:00:00,179.0.0.0/8,154.68.80.0/21,74,91,7,156,1,Allow
431,14,3,00:00:00:00:00:00,00:00:00:00:00:00,40.248.70.192/27,188.221.214.112/32,7,130,107,108,1,Deny
432,159,3,00:00:00:00:00:00,00:00:00:00:00:00,182.197.93.128/26,104.46.0.0/18,6,195,22,64,1,Deny
433,167,3,00:00:00:00:00:00,00:00:00:00:00:00,147.192.174.80/30,255.20.0.0/14,33,129,60,194,1,Deny
