aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,88,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.104.0/21,9,101,12,130,1,Allow
218,109,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.192.0/18,95,129,81,199,1,Deny
219,178,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.141.199/32,111,129,27,76,6,Allow
220,148,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.64.160/27,119,190,40,192,1,Deny
221,80,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.153.80/32,24,43,132,163,1,Deny
222,200,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.151.0/26,18,171,66,135,1,Allow
223,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.96.0/21,2,166,16,196,1,Deny
224,40,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.102.64/26,56,57,112,154,6,Allow
225,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.80.0/20,45,135,41,159,6,Allow
226,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.248.0/22,10.50.216.0/21,22,76,19,126,6,Deny
227,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.128.0/18,80,93,5,150,1,Deny
228,167,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.200.160/27,10.50.145.128/26,3,28,132,188,1,Allow
229,110,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/20,10.50.60.232/29,6,152,148,185,6,Deny
230,171,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.220.0/22,14,200,53,96,6,Allow
231,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.128/27,10.50.128.0/17,43,168,30,194,1,Deny
232,96,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/21,10.50.172.0/22,22,63,46,94,6,Deny
233,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.171.156/31,10.50.0.0/17,3,188,6,84,1,Deny
234,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.128.0/26,99,176,31,86,6,Deny
235,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.204.177/32,10.50.128.0/21,15,43,102,146,1,Allow
236,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/21,10.50.71.52/30,68,143,34,189,1,Deny
237,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.40.0/23,51,60,3,26,1,Allow
238,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.73.44/30,10.50.0.0/16,125,153,7,187,6,Allow
239,166,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.72.0/21,10.50.27.0/26,92,199,45,163,1,Allow
240,120,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.200.64/26,10.50.88.0/21,114,198,25,198,6,Deny
241,27,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.201.36/30,10.50.128.0/17,35,125,26,119,1,Allow
242,9,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.200.128/28,10.50.0.0/17,102,157,120,133,6,Deny
243,129,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.192.0/18,185,195,167,192,6,Allow
244,59,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.33.128/26,10.50.21.148/32,35,153,130,189,6,Allow
245,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.106.0/23,10.50.80.0/21,82,104,60,92,6,Allow
246,127,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/22,10.50.111.54/31,8,33,3,129,1,Deny
247,34,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.140.0/26,10.50.8.0/21,45,48,47,65,1,Allow
248,115,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.148.104/30,10.50.128.0/18,82,144,87,176,1,Allow
249,7,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.120.0/21,139,176,42,105,6,Allow
250,115,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.128.0/17,19,39,126,165,6,Deny
251,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.5.24/29,10.50.128.0/18,40,149,32,43,1,Deny
252,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/26,10.50.105.0/32,41,100,69,105,6,Deny
253,31,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.70.0/23,10.50.64.0/20,78,198,21,68,1,Allow
254,120,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.196.192/26,10.50.192.0/20,31,166,83,139,6,Deny
255,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.40.0/21,65,193,63,103,6,Deny
256,30,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.92.0/22,10.50.208.0/21,127,200,52,138,1,Deny
257,9,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.172.16/29,10.50.21.80/29,40,158,66,155,1,Deny
258,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.240.0/21,54,148,78,97,6,Deny
259,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.46.208/28,10.50.81.168/29,131,197,92,184,6,Deny
260,132,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/20,10.50.0.0/17,132,191,97,192,6,Allow
261,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.0/21,10.50.151.96/28,18,71,16,80,1,Allow
262,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.40.0/21,101,134,96,98,6,Allow
263,61,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.48.0/20,76,118,167,168,1,Allow
264,135,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/21,10.50.20.0/22,19,124,60,113,6,Deny
265,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.211.64/28,10.50.0.0/17,146,178,67,196,6,Allow
266,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/20,10.50.192.0/19,126,130,44,138,1,Allow
267,54,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.101.64/28,10.50.58.76/30,195,199,97,181,1,Allow
268,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.14.0/27,123,181,77,181,6,Deny
269,161,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.204.0/22,10.50.192.0/19,18,90,89,181,1,Deny
270,98,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.108.0/22,110,116,3,53,6,Allow
271,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.204.0/22,64,92,103,148,1,Allow
272,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/20,10.50.176.80/28,130,181,32,72,6,Allow
273,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.126/32,10.50.247.164/30,80,101,176,198,6,Deny
274,199,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/22,10.50.168.0/21,46,171,84,169,1,Deny
275,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.64.0/20,107,137,137,141,1,Deny
276,195,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.28.0/22,10.50.128.0/18,36,52,126,152,6,Deny
277,118,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.143.32/30,159,185,134,195,6,Deny
278,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.156.32/27,10.50.192.0/18,70,185,50,191,1,Allow
279,120,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.128.0/18,149,153,129,177,6,Allow
280,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.165.212/30,60,94,31,76,6,Deny
281,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.116.0/22,10.50.224.0/20,51,128,11,111,1,Allow
282,128,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.246.0/23,10.50.0.0/18,22,75,137,174,6,Deny
283,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.136.0/25,72,74,137,149,1,Allow
284,33,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/21,10.50.0.0/16,53,199,177,178,1,Allow
285,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.19.0/25,10.50.30.0/23,24,58,135,154,1,Deny
286,196,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.163.180/30,1,61,78,154,6,Allow
287,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.176.0/20,147,194,43,188,6,Deny
288,170,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.0.0/16,55,65,19,33,1,Allow
289,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.48.0/22,48,137,2,126,6,Deny
290,115,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.0.0/17,11,120,15,38,6,Deny
291,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.84.16/28,82,197,29,101,6,Deny
292,21,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.0/22,10.50.224.0/19,141,195,39,41,6,Allow
293,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.125.36/30,10.50.0.0/17,58,152,111,113,1,Allow
294,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.232.0/22,109,168,46,190,1,Deny
295,109,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.193.224/27,10.50.39.160/29,56,188,83,155,1,Allow
296,188,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.0.0/16,69,99,63,121,6,Deny
297,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.66.118/32,18,132,26,101,1,Allow
298,141,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.0/21,10.50.229.0/25,14,190,4,200,6,Deny
299,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/20,10.50.128.0/18,87,138,14,48,1,Deny
300,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.88.0/22,10.50.48.136/32,192,199,68,174,1,Allow
301,58,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/20,10.50.192.0/18,44,45,14,21,6,Allow
302,116,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.0/21,10.50.184.240/32,8,112,128,168,6,Allow
303,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/16,54,147,40,167,1,Deny
304,60,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.70.0/23,10.50.128.0/18,42,148,47,122,6,Allow
305,69,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.113.172/32,10.50.144.0/20,71,160,174,176,6,Allow
306,170,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.158.158/31,10.50.196.248/29,38,198,37,177,6,Deny
307,57,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/17,104,161,165,191,6,Allow
308,172,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.64.0/18,131,172,77,143,6,Deny
309,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.96.0/20,34,100,9,75,1,Deny
310,37,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.153.216/29,10.50.239.200/30,107,200,95,103,1,Allow
311,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.0.0/20,81,115,6,95,1,Deny
312,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.96.0/19,14,43,57,75,6,Deny
313,104,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/21,10.50.72.0/22,2,156,113,157,6,Deny
314,1,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.132.106/32,10.50.0.0/20,63,180,82,90,1,Allow
315,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.83.188/30,10.50.176.0/20,11,150,29,115,6,Allow
316,43,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.234.16/29,42,139,97,112,6,Allow
317,82,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/21,10.50.192.0/18,29,193,15,129,6,Allow
318,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.226.0/23,85,117,74,166,1,Deny
319,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.179.192/26,10.50.94.96/30,37,146,48,80,1,Deny
320,11,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.216.0/21,82,111,56,70,1,Deny
321,130,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.0.0/17,30,53,111,169,6,Allow
322,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.216.0/22,10.50.199.144/28,18,88,33,80,1,Deny
323,156,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.67.0/26,10.50.242.0/23,7,36,33,132,6,Deny
324,185,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.127.192/26,10.50.186.204/32,78,97,72,142,1,Allow
325,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.210.52/30,92,180,40,129,6,Deny
326,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.188.0/22,10.50.171.8/29,4,119,74,134,6,Deny
327,92,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.180.224/27,10.50.128.0/20,54,76,3,44,6,Allow
328,69,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/22,10.50.122.0/23,39,165,41,168,6,Deny
329,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/22,10.50.117.60/31,2,88,7,118,6,Deny
330,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/20,10.50.226.130/32,1,66,98,174,6,Allow
331,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/20,10.50.128.0/17,48,126,42,46,6,Allow
332,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.22.60/30,134,190,34,53,6,Allow
333,1,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.0.0/16,43,119,2,70,6,Allow
334,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.48.0/20,96,136,74,77,1,Deny
335,18,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/21,10.50.128.0/17,57,162,130,164,6,Deny
336,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.40.0/21,10.50.243.192/27,47,123,25,47,1,Deny
337,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/16,28,195,5,61,1,Allow
338,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.210.192/30,5,146,43,122,6,Deny
339,36,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.186.144/32,59,66,147,149,1,Allow
340,41,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.47.176/28,10.50.224.0/19,51,113,43,187,1,Deny
341,166,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.199.64/29,10.50.232.0/21,60,146,11,52,1,Deny
342,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.64.0/19,100,157,37,129,1,Allow
343,126,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.48.0/20,10.50.128.0/18,128,193,32,146,6,Deny
344,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.236.0/22,10.50.60.0/22,22,180,10,106,1,Allow
345,104,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.192.0/18,1,78,135,187,1,Allow
346,194,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.0.0/17,25,126,74,178,1,Deny
347,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.245.136/29,10.50.128.0/18,35,189,10,83,1,Allow
348,166,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/22,10.50.248.0/21,49,97,20,149,1,Deny
349,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.158.16/28,101,182,3,27,6,Deny
350,35,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.33.34/31,10.50.120.152/29,15,114,183,196,1,Allow
351,178,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.0/21,10.50.232.0/22,33,154,95,184,6,Allow
352,64,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.76.226/31,10.50.168.0/23,156,172,84,118,6,Allow
353,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.150.94/32,20,108,19,112,6,Allow
354,1,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.40.0/21,10.50.128.0/18,11,21,86,114,1,Deny
355,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.121.160/27,9,159,97,150,1,Deny
356,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.200.0/21,57,101,46,200,6,Allow
357,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.181.128/26,10.50.160.0/19,139,162,40,164,6,Deny
358,31,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.64.0/18,4,23,34,62,1,Deny
359,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.244.0/23,10.50.32.203/32,174,181,11,122,1,Allow
360,179,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.127.32/28,10.50.144.0/20,61,116,45,164,6,Deny
361,109,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/21,10.50.138.64/29,40,110,103,144,1,Allow
362,61,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.98.0/23,66,95,61,91,6,Allow
363,57,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.226.32/28,133,196,22,195,1,Deny
364,158,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.215.0/25,10.50.19.144/31,65,139,5,131,6,Deny
365,128,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.239.128/28,10.50.0.9/32,24,73,6,76,6,Deny
366,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/21,10.50.12.176/29,174,193,18,113,6,Allow
367,58,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.192.0/18,28,71,77,164,6,Deny
368,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.0.0/19,154,176,162,192,6,Deny
369,56,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.112.0/20,84,131,40,130,1,Deny
370,149,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/20,10.50.184.0/22,77,158,170,177,1,Allow
371,193,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.166.32/27,10.50.125.44/31,40,160,71,158,1,Allow
372,129,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.64.0/18,83,129,68,88,6,Allow
373,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.0.0/16,3,149,52,128,6,Allow
374,47,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.192.0/20,103,164,73,82,1,Allow
375,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/20,10.50.128.0/19,83,179,95,117,1,Allow
376,142,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.179.246/31,144,151,18,182,1,Deny
377,93,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.38.72/29,10.50.96.0/19,64,199,85,88,6,Allow
378,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.0.0/16,47,74,34,41,6,Allow
379,161,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/23,10.50.80.144/28,17,29,103,134,6,Deny
380,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.120.0/21,10.50.192.0/18,16,79,3,37,1,Deny
381,35,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/22,10.50.144.0/20,65,106,49,185,6,Deny
382,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.216.227/32,22,152,61,139,6,Deny
383,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.96/27,10.50.96.216/30,21,173,53,93,1,Allow
384,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.224.0/20,185,198,43,147,6,Allow
385,95,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.243.240/30,10.50.52.0/22,52,123,115,200,6,Allow
386,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.180.116/32,10.50.0.0/16,96,115,119,187,1,Allow
387,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/20,10.50.0.0/16,114,163,78,99,6,Allow
388,200,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.35.208/29,33,49,28,85,6,Allow
389,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.208.0/20,157,173,126,180,6,Deny
390,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.48.0/21,10.50.246.176/30,7,47,122,154,1,Allow
391,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.57.192/26,10.50.96.0/19,28,131,142,163,6,Allow
392,110,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.163.238/32,10.50.148.0/22,50,102,9,178,6,Deny
393,3,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/20,10.50.14.192/27,99,190,140,174,1,Deny
394,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/21,10.50.64.0/20,25,62,106,187,6,Allow
395,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.128.0/18,122,157,146,199,6,Deny
396,142,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.224.0/20,3,173,8,141,6,Deny
397,98,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/20,10.50.64.0/19,90,190,64,72,6,Allow
398,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.128.0/17,53,100,8,115,6,Allow
399,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.97.50/32,10.50.160.0/20,80,132,8,34,1,Allow
400,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.0.0/16,33,167,140,157,6,Deny
401,198,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/20,10.50.192.0/19,1,102,106,177,1,Allow
402,160,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.224.0/20,1,185,98,115,1,Allow
403,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.160.0/19,43,107,118,144,6,Allow
404,160,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.246.192/28,10.50.2.56/29,86,181,98,198,6,Deny
405,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/21,10.50.14.200/30,1,18,80,142,6,Deny
406,86,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/22,10.50.0.0/16,134,163,4,132,6,Deny
407,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.92.0/22,10.50.128.0/18,32,39,182,184,1,Allow
408,42,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.6.96/30,81,92,91,99,6,Deny
409,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.128.0/19,164,199,83,179,1,Deny
410,62,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/20,10.50.128.0/18,83,107,71,119,6,Deny
411,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.229.168/29,10.50.6.0/26,52,76,71,125,1,Allow
412,21,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.143.51/32,10.50.128.0/18,43,188,111,119,1,Deny
413,59,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.52.0/22,29,161,64,139,6,Allow
414,89,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.128.0/17,43,194,112,118,6,Deny
415,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.232.0/23,100,184,14,84,6,Allow
416,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.148.0/22,10.50.160.0/20,33,80,57,135,6,Allow
417,7,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/20,10.50.168.0/21,32,174,55,68,6,Allow
418,174,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.148.0/22,10.50.248.0/21,116,181,16,58,1,Allow
419,75,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.20.176/31,10.50.24.0/22,43,128,108,154,6,Deny
420,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.76.0/22,131,180,85,104,1,Allow
421,150,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.180.184/29,10.50.64.0/20,66,157,33,149,1,Deny
422,150,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.53.128/26,10.50.0.0/19,73,181,127,132,1,Deny
423,119,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.128.0/19,35,125,57,169,1,Allow
424,70,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/21,10.50.69.101/32,60,145,51,147,1,Allow
425,105,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.0.0/16,7,101,40,189,1,Allow
426,6,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/16,10.50.16.160/27,98,135,55,125,1,Allow
427,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.0/21,10.50.96.0/19,18,137,67,110,6,Allow
428,57,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.38.136/29,10.50.164.140/30,12,24,17,45,1,Deny
429,11,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/22,10.50.0.0/16,6,17,56,134,6,Allow
430,194,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.224.0/19,109,139,45,78,1,Allow
431,7,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.170.16/28,10.50.128.0/17,10,12,120,134,1,Allow
432,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.30.212/31,10.50.148.192/26,66,200,14,128,6,Deny
433,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.9.240/28,10.50.64.0/19,55,61,33,189,6,Deny
