aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,181,4,00:00:00:00:00:00,00:00:00:00:00:00,10.212.0.0/14,10.202.136.0/21,7,57,48,134,6,flood
218,63,1,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/9,10.248.0.0/14,68,131,27,175,6,strip_vlan
219,90,1,00:00:00:00:00:00,00:00:00:00:00:00,10.241.128.0/17,10.191.96.0/19,74,113,113,180,6,flood
220,188,5,00:00:00:00:00:00,00:00:00:00:00:00,10.83.112.0/20,10.209.137.90/32,61,127,12,53,6,controller
221,163,5,00:00:00:00:00:00,00:00:00:00:00:00,10.221.57.157/32,10.136.0.0/14,116,165,57,162,1,controller
222,177,1,00:00:00:00:00:00,00:00:00:00:00:00,10.200.64.0/18,10.211.101.192/26,105,123,169,191,2,in_port
223,114,4,00:00:00:00:00:00,00:00:00:00:00:00,10.76.234.11/32,10.96.0.0/12,31,143,1,129,2,controller
224,37,5,00:00:00:00:00:00,00:00:00:00:00:00,10.228.0.0/14,10.71.153.232/29,66,193,10,46,2,output:3
225,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.11.1.34/31,10.64.0.0/12,5,96,2,53,1,output:2
226,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.160.0.0/12,10.16.0.0/13,21,163,52,196,6,strip_vlan
227,196,3,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.64.0.0/11,44,164,22,130,2,flood
228,121,2,00:00:00:00:00:00,00:00:00:00:00:00,10.246.20.0/22,10.232.0.0/14,141,167,49,194,6,output:2
229,131,5,00:00:00:00:00:00,00:00:00:00:00:00,10.184.0.0/14,10.184.0.0/14,25,166,79,146,6,strip_vlan
230,105,1,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.96.0.0/12,78,129,24,151,2,in_port
231,53,1,00:00:00:00:00:00,00:00:00:00:00:00,10.155.129.63/32,10.254.0.0/15,141,178,134,200,6,output:2
232,15,4,00:00:00:00:00:00,00:00:00:00:00:00,10.170.17.57/32,10.0.0.0/9,80,141,7,178,6,in_port
233,53,1,00:00:00:00:00:00,00:00:00:00:00:00,10.139.64.0/20,10.88.0.0/14,50,154,61,136,1,flood
234,173,5,00:00:00:00:00:00,00:00:00:00:00:00,10.191.240.0/21,10.112.0.0/12,113,145,45,54,1,output:3
235,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.128.0.0/12,64,171,34,82,1,controller
236,41,4,00:00:00:00:00:00,00:00:00:00:00:00,10.252.160.123/32,10.192.0.0/13,106,153,6,131,1,in_port
237,131,4,00:00:00:00:00:00,00:00:00:00:00:00,10.2.176.0/20,10.149.0.0/16,140,194,92,135,6,output:3
238,89,1,00:00:00:00:00:00,00:00:00:00:00:00,10.147.47.96/27,10.52.244.47/32,58,152,6,192,2,output:3
239,125,2,00:00:00:00:00:00,00:00:00:00:00:00,10.73.98.134/32,10.80.0.0/13,20,27,61,79,2,flood
240,58,5,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/10,10.201.235.176/32,40,155,6,103,6,controller
241,141,3,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/12,10.243.140.0/22,60,152,35,86,6,output:2
242,29,4,00:00:00:00:00:00,00:00:00:00:00:00,10.68.150.0/23,10.64.0.0/11,146,199,120,136,2,in_port
243,113,1,00:00:00:00:00:00,00:00:00:00:00:00,10.48.0.0/12,10.65.210.0/24,2,88,15,41,6,flood
244,127,4,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.160.0.0/11,73,145,77,149,1,controller
245,153,2,00:00:00:00:00:00,00:00:00:00:00:00,10.98.0.0/15,10.205.0.0/16,119,193,88,99,1,drop
246,10,5,00:00:00:00:00:00,00:00:00:00:00:00,10.4.0.0/14,10.64.0.0/10,131,199,72,170,6,strip_vlan
247,162,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/10,10.32.0.0/11,45,82,111,123,6,drop
248,10,1,00:00:00:00:00:00,00:00:00:00:00:00,10.154.0.0/15,10.39.16.0/20,28,130,116,133,2,strip_vlan
249,129,2,00:00:00:00:00:00,00:00:00:00:00:00,10.144.0.0/12,10.36.0.0/14,31,173,52,72,2,drop
250,68,2,00:00:00:00:00:00,00:00:00:00:00:00,10.14.217.221/32,10.166.138.250/32,45,184,135,151,2,controller
251,132,4,00:00:00:00:00:00,00:00:00:00:00:00,10.200.0.0/13,10.194.9.31/32,75,152,103,131,6,output:3
252,161,5,00:00:00:00:00:00,00:00:00:00:00:00,10.218.0.0/15,10.96.0.0/11,58,148,10,93,2,output:2
253,63,4,00:00:00:00:00:00,00:00:00:00:00:00,10.189.250.118/32,10.48.0.0/13,65,85,70,76,2,output:2
254,180,4,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.128.0.0/9,58,160,18,197,1,output:3
255,5,5,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/12,10.60.0.0/14,65,130,109,125,6,output:2
256,178,4,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.173.0.0/16,56,166,15,72,6,strip_vlan
257,199,1,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.12.167.73/32,33,141,2,72,6,drop
258,199,3,00:00:00:00:00:00,00:00:00:00:00:00,10.119.0.0/17,10.0.0.0/13,72,93,38,185,1,drop
259,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.64.0.0/10,7,94,2,182,2,drop
260,49,5,00:00:00:00:00:00,00:00:00:00:00:00,10.160.0.0/11,10.96.0.0/11,57,131,23,36,6,output:2
261,54,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.192.0.0/10,7,75,76,130,6,output:3
262,33,1,00:00:00:00:00:00,00:00:00:00:00:00,10.104.254.50/32,10.217.0.0/20,78,103,87,160,2,in_port
263,84,4,00:00:00:00:00:00,00:00:00:00:00:00,10.104.0.0/13,10.215.195.251/32,55,101,151,155,2,strip_vlan
264,112,4,00:00:00:00:00:00,00:00:00:00:00:00,10.237.144.0/21,10.68.0.0/14,135,138,132,156,1,in_port
265,112,2,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/14,10.62.128.0/17,28,175,49,73,1,controller
266,200,2,00:00:00:00:00:00,00:00:00:00:00:00,10.54.0.0/20,10.208.0.0/12,149,191,8,185,6,drop
267,76,4,00:00:00:00:00:00,00:00:00:00:00:00,10.188.0.0/14,10.64.0.0/11,8,180,19,61,6,output:3
268,155,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.154.128.0/17,20,21,126,162,2,output:3
269,83,4,00:00:00:00:00:00,00:00:00:00:00:00,10.28.0.0/15,10.128.0.0/10,52,170,16,76,2,strip_vlan
270,26,1,00:00:00:00:00:00,00:00:00:00:00:00,10.16.0.0/12,10.0.0.0/11,23,76,174,199,6,in_port
271,3,4,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.58.204.128/25,11,13,94,142,1,output:2
272,112,1,00:00:00:00:00:00,00:00:00:00:00:00,10.216.50.214/32,10.136.105.112/32,45,141,132,172,2,drop
273,5,5,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/14,10.240.0.0/12,64,72,131,188,1,in_port
274,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/10,10.144.0.0/12,8,163,25,172,6,controller
275,38,3,00:00:00:00:00:00,00:00:00:00:00:00,10.46.29.6/32,10.194.183.63/32,88,114,2,126,1,strip_vlan
276,129,3,00:00:00:00:00:00,00:00:00:00:00:00,10.7.96.0/20,10.192.0.0/12,3,4,30,75,1,output:3
277,169,2,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/12,10.100.252.232/30,131,162,127,172,1,output:3
278,79,5,00:00:00:00:00:00,00:00:00:00:00:00,10.66.128.0/17,10.0.0.0/14,32,78,28,57,1,strip_vlan
279,141,5,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.140.248.99/32,24,107,90,149,6,drop
280,145,1,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/10,10.72.0.0/13,10,15,131,146,6,in_port
281,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/12,10.84.0.0/14,26,92,149,167,2,strip_vlan
282,38,4,00:00:00:00:00:00,00:00:00:00:00:00,10.168.0.0/14,10.0.0.0/10,37,147,24,59,2,output:2
283,191,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.74.128.0/17,127,196,122,163,2,strip_vlan
284,40,2,00:00:00:00:00:00,00:00:00:00:00:00,10.71.239.177/32,10.60.0.0/14,15,155,131,143,1,controller
285,62,1,00:00:00:00:00:00,00:00:00:00:00:00,10.148.128.0/17,10.23.200.0/22,67,167,29,49,6,drop
286,158,1,00:00:00:00:00:00,00:00:00:00:00:00,10.156.151.162/31,10.64.0.0/10,107,121,49,160,1,output:3
287,52,4,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/11,10.224.0.0/11,93,129,80,109,6,strip_vlan
288,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/11,10.44.235.113/32,70,198,103,130,2,output:2
289,74,2,00:00:00:00:00:00,00:00:00:00:00:00,10.9.128.0/17,10.64.0.0/10,114,168,67,180,6,flood
290,166,3,00:00:00:00:00:00,00:00:00:00:00:00,10.8.128.0/18,10.37.224.0/20,13,16,7,20,1,output:3
291,125,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/13,10.80.0.0/12,111,199,15,195,2,in_port
292,167,5,00:00:00:00:00:00,00:00:00:00:00:00,10.44.0.0/18,10.224.0.0/12,68,113,112,142,1,strip_vlan
293,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.42.0.0/15,10.8.0.0/13,31,75,8,84,1,controller
294,86,1,00:00:00:00:00:00,00:00:00:00:00:00,10.24.0.0/14,10.32.0.0/11,4,168,28,137,2,strip_vlan
295,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.184.0.0/13,10.251.96.0/19,115,134,117,172,1,output:3
296,108,3,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/12,10.206.192.0/19,150,193,52,70,6,in_port
297,139,4,00:00:00:00:00:00,00:00:00:00:00:00,10.123.0.0/17,10.76.0.0/14,22,83,109,196,6,flood
298,168,5,00:00:00:00:00:00,00:00:00:00:00:00,10.8.0.0/13,10.255.248.0/21,123,196,123,136,6,output:2
299,95,5,00:00:00:00:00:00,00:00:00:00:00:00,10.132.0.0/15,10.130.0.0/16,134,174,33,160,6,drop
300,42,2,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/12,10.80.0.0/12,35,144,28,62,1,strip_vlan
301,58,1,00:00:00:00:00:00,00:00:00:00:00:00,10.219.224.0/19,10.0.0.0/10,115,191,39,88,2,in_port
302,3,4,00:00:00:00:00:00,00:00:00:00:00:00,10.35.64.0/18,10.252.0.0/14,3,17,15,181,1,output:3
303,142,2,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/11,10.206.224.0/21,81,168,15,36,6,output:2
304,18,4,00:00:00:00:00:00,00:00:00:00:00:00,10.165.245.110/32,10.152.0.0/14,123,164,102,134,2,output:3
305,75,3,00:00:00:00:00:00,00:00:00:00:00:00,10.116.0.0/14,10.128.0.0/11,80,117,33,44,1,strip_vlan
306,134,1,00:00:00:00:00:00,00:00:00:00:00:00,10.25.128.0/17,10.206.0.0/18,67,116,9,94,2,in_port
307,131,5,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/13,10.224.0.0/11,181,193,121,160,2,controller
308,109,2,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/13,10.236.0.0/14,11,115,147,170,6,output:3
309,78,3,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.156.164.122/32,48,108,94,130,1,output:3
310,23,5,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/12,10.126.140.0/22,80,174,107,132,2,output:2
311,191,3,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/12,10.64.0.0/13,55,80,14,36,2,controller
312,14,2,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.192.0.0/10,96,121,63,187,1,output:3
313,151,5,00:00:00:00:00:00,00:00:00:00:00:00,10.241.64.0/21,10.0.0.0/9,15,73,15,166,6,drop
314,104,5,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/13,10.100.128.0/18,46,111,28,130,2,controller
315,125,1,00:00:00:00:00:00,00:00:00:00:00:00,10.215.207.0/26,10.180.0.0/16,26,127,37,50,6,controller
316,112,2,00:00:00:00:00:00,00:00:00:00:00:00,10.168.0.0/16,10.232.0.0/13,167,188,9,58,1,controller
317,178,2,00:00:00:00:00:00,00:00:00:00:00:00,10.228.224.0/20,10.128.0.0/9,78,188,165,196,2,drop
318,114,1,00:00:00:00:00:00,00:00:00:00:00:00,10.245.0.0/16,10.40.0.0/13,17,49,1,159,2,flood
319,107,4,00:00:00:00:00:00,00:00:00:00:00:00,10.152.0.0/13,10.104.0.0/14,93,102,128,140,1,output:2
320,6,1,00:00:00:00:00:00,00:00:00:00:00:00,10.41.26.148/32,10.224.0.0/11,65,176,111,190,1,drop
321,143,4,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/10,10.240.0.0/14,9,146,62,183,2,controller
322,64,2,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/13,10.88.0.0/14,117,149,98,161,6,drop
323,40,2,00:00:00:00:00:00,00:00:00:00:00:00,10.71.133.155/32,10.92.0.0/14,45,184,33,179,6,output:2
324,109,2,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/11,10.1.208.0/20,101,118,6,140,1,strip_vlan
325,135,2,00:00:00:00:00:00,00:00:00:00:00:00,10.220.0.0/15,10.243.112.0/21,98,123,64,125,2,drop
326,30,3,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/11,10.235.161.0/24,49,102,110,125,6,flood
327,193,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.237.244.0/22,57,153,24,139,2,flood
328,16,5,00:00:00:00:00:00,00:00:00:00:00:00,10.252.0.0/14,10.155.8.0/24,9,69,27,186,2,in_port
329,61,1,00:00:00:00:00:00,00:00:00:00:00:00,10.224.206.160/27,10.147.98.37/32,138,154,3,179,1,output:3
330,77,1,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.0.0.0/13,36,84,62,68,1,output:2
331,2,5,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.168.68.0/22,98,175,5,38,1,controller
332,150,4,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/14,10.88.0.0/13,76,164,108,165,1,output:3
333,183,1,00:00:00:00:00:00,00:00:00:00:00:00,10.252.0.0/14,10.123.0.0/16,7,173,84,102,6,strip_vlan
334,134,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/10,10.0.0.0/10,59,130,93,117,6,controller
335,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.13.209.64/26,56,118,55,173,6,controller
336,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.16.0.0/15,10.64.0.0/10,50,90,68,152,1,controller
337,47,4,00:00:00:00:00:00,00:00:00:00:00:00,10.28.0.0/14,10.0.0.0/11,87,92,107,114,1,strip_vlan
338,161,2,00:00:00:00:00:00,00:00:00:00:00:00,10.102.148.0/23,10.120.0.0/13,102,162,11,200,6,controller
339,58,2,00:00:00:00:00:00,00:00:00:00:00:00,10.87.64.0/19,10.80.140.0/22,39,63,74,138,6,in_port
340,47,1,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/11,10.232.0.0/13,76,87,68,179,2,drop
341,35,4,00:00:00:00:00:00,00:00:00:00:00:00,10.56.0.0/14,10.201.239.162/32,165,170,82,107,6,drop
342,36,2,00:00:00:00:00:00,00:00:00:00:00:00,10.126.0.0/15,10.56.0.0/13,85,159,64,181,6,output:3
343,128,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.27.128.0/18,24,186,69,182,2,output:2
344,151,5,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.124.0.0/14,41,105,31,71,6,drop
345,84,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.11.123.0/27,101,108,118,122,6,output:2
346,155,2,00:00:00:00:00:00,00:00:00:00:00:00,10.235.22.251/32,10.220.96.0/20,38,101,71,133,1,drop
347,146,4,00:00:00:00:00:00,00:00:00:00:00:00,10.194.24.123/32,10.149.183.219/32,186,187,10,13,2,in_port
348,70,3,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.144.0.0/13,143,147,62,115,2,strip_vlan
349,144,2,00:00:00:00:00:00,00:00:00:00:00:00,10.104.0.0/13,10.0.0.0/10,53,193,59,131,2,in_port
350,35,3,00:00:00:00:00:00,00:00:00:00:00:00,10.60.0.0/14,10.220.0.0/14,66,135,45,96,2,output:3
351,46,1,00:00:00:00:00:00,00:00:00:00:00:00,10.9.204.0/24,10.0.0.0/9,13,114,8,141,2,strip_vlan
352,99,4,00:00:00:00:00:00,00:00:00:00:00:00,10.2.0.0/15,10.144.0.0/14,84,87,121,137,2,flood
353,135,5,00:00:00:00:00:00,00:00:00:00:00:00,10.227.94.24/32,10.203.222.0/23,78,200,49,64,2,output:3
354,43,4,00:00:00:00:00:00,00:00:00:00:00:00,10.116.0.0/14,10.184.0.0/14,55,102,98,122,6,output:3
355,131,4,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/12,10.191.81.195/32,21,136,36,117,6,controller
356,69,1,00:00:00:00:00:00,00:00:00:00:00:00,10.227.6.208/28,10.252.6.240/32,103,123,107,147,1,controller
357,153,1,00:00:00:00:00:00,00:00:00:00:00:00,10.184.0.0/15,10.88.0.0/14,8,175,140,156,1,drop
358,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.248.196.4/30,10.27.4.0/22,45,155,159,194,1,in_port
359,76,4,00:00:00:00:00:00,00:00:00:00:00:00,10.69.91.36/32,10.128.0.0/9,66,171,115,144,1,strip_vlan
360,144,4,00:00:00:00:00:00,00:00:00:00:00:00,10.42.128.0/17,10.250.0.0/15,4,160,71,104,2,output:3
361,68,1,00:00:00:00:00:00,00:00:00:00:00:00,10.92.64.0/18,10.146.0.0/16,26,129,109,148,2,output:2
362,65,2,00:00:00:00:00:00,00:00:00:00:00:00,10.223.72.76/32,10.3.133.192/26,24,161,126,167,6,drop
363,29,4,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/10,10.176.0.0/12,52,93,69,85,6,controller
364,82,4,00:00:00:00:00:00,00:00:00:00:00:00,10.24.128.0/20,10.159.180.192/26,129,138,27,70,1,in_port
365,4,4,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/12,10.192.0.0/11,36,118,52,76,2,output:2
366,139,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/12,10.240.0.0/13,5,160,31,101,2,strip_vlan
367,193,4,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/14,10.224.0.0/11,138,145,65,88,6,strip_vlan
368,130,1,00:00:00:00:00:00,00:00:00:00:00:00,10.164.0.0/14,10.90.45.0/24,114,139,148,188,2,strip_vlan
369,4,2,00:00:00:00:00:00,00:00:00:00:00:00,10.107.224.0/19,10.92.0.0/15,33,75,115,135,6,strip_vlan
370,36,3,00:00:00:00:00:00,00:00:00:00:00:00,10.224.160.0/19,10.32.0.0/14,55,135,130,188,6,strip_vlan
371,149,5,00:00:00:00:00:00,00:00:00:00:00:00,10.44.244.0/22,10.17.0.0/19,67,200,19,154,6,output:2
372,66,2,00:00:00:00:00:00,00:00:00:00:00:00,10.188.140.64/26,10.128.0.0/11,81,160,107,195,1,output:2
373,41,2,00:00:00:00:00:00,00:00:00:00:00:00,10.10.0.0/15,10.120.200.96/27,40,173,124,146,2,output:2
374,184,2,00:00:00:00:00:00,00:00:00:00:00:00,10.116.0.0/14,10.64.0.0/10,106,177,21,107,6,drop
375,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.160.0.0/12,10.104.0.0/13,63,143,137,167,1,controller
376,153,3,00:00:00:00:00:00,00:00:00:00:00:00,10.232.0.0/13,10.128.0.0/13,40,56,103,188,6,in_port
377,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/11,10.64.0.0/11,29,136,122,183,1,in_port
378,115,1,00:00:00:00:00:00,00:00:00:00:00:00,10.187.166.64/26,10.116.0.0/14,10,61,55,156,1,in_port
379,112,2,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/16,10.225.38.115/32,35,53,136,197,6,in_port
380,139,2,00:00:00:00:00:00,00:00:00:00:00:00,10.56.104.0/21,10.64.0.0/12,37,170,3,146,1,controller
381,185,4,00:00:00:00:00:00,00:00:00:00:00:00,10.187.160.0/19,10.19.0.0/17,51,125,96,169,1,in_port
382,39,1,00:00:00:00:00:00,00:00:00:00:00:00,10.132.0.0/14,10.252.0.0/14,7,43,117,199,1,flood
383,151,2,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/9,10.192.0.0/10,29,43,23,44,2,flood
384,1,4,00:00:00:00:00:00,00:00:00:00:00:00,10.18.128.0/21,10.104.0.0/16,127,151,31,132,1,output:2
385,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.236.0.0/15,10.224.0.0/14,34,102,112,191,6,flood
386,197,4,00:00:00:00:00:00,00:00:00:00:00:00,10.142.128.0/21,10.156.0.0/14,51,157,138,189,1,in_port
387,142,1,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/11,10.24.210.192/27,74,126,21,91,1,output:2
388,36,2,00:00:00:00:00:00,00:00:00:00:00:00,10.184.0.0/14,10.32.0.0/11,90,158,147,171,2,output:3
389,72,5,00:00:00:00:00:00,00:00:00:00:00:00,10.3.192.0/21,10.194.0.0/15,129,186,39,57,1,flood
390,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.68.224.0/22,10.128.0.0/10,17,52,18,83,1,in_port
391,136,1,00:00:00:00:00:00,00:00:00:00:00:00,10.16.0.0/12,10.15.6.166/32,39,51,39,87,2,controller
392,157,3,00:00:00:00:00:00,00:00:00:00:00:00,10.181.96.0/20,10.176.0.0/12,177,185,103,177,2,output:2
393,39,1,00:00:00:00:00:00,00:00:00:00:00:00,10.80.170.0/23,10.182.0.0/15,69,190,31,148,6,output:2
394,141,4,00:00:00:00:00:00,00:00:00:00:00:00,10.240.0.0/12,10.160.0.0/13,41,112,27,153,1,flood
395,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/11,10.198.128.0/20,4,155,102,189,6,drop
396,135,4,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/14,10.128.0.0/9,85,110,83,119,6,output:3
397,73,3,00:00:00:00:00:00,00:00:00:00:00:00,10.155.128.0/18,10.152.0.0/15,12,126,164,166,6,drop
398,31,3,00:00:00:00:00:00,00:00:00:00:00:00,10.208.0.0/12,10.7.224.128/26,170,181,9,199,6,strip_vlan
399,36,2,00:00:00:00:00:00,00:00:00:00:00:00,10.112.208.0/22,10.24.0.0/13,3,75,38,166,2,output:2
400,71,5,00:00:00:00:00:00,00:00:00:00:00:00,10.227.38.128/25,10.48.0.0/13,72,166,130,199,6,in_port
401,32,5,00:00:00:00:00:00,00:00:00:00:00:00,10.20.0.0/15,10.128.0.0/10,123,196,1,99,1,in_port
402,91,1,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/11,10.109.104.0/21,11,24,54,160,2,in_port
403,11,1,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/12,10.100.220.0/22,31,54,15,159,1,strip_vlan
404,34,5,00:00:00:00:00:00,00:00:00:00:00:00,10.88.0.0/13,10.92.0.0/14,48,119,75,182,2,in_port
405,58,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/15,10.0.0.0/9,1,87,175,194,2,controller
406,147,1,00:00:00:00:00:00,00:00:00:00:00:00,10.120.0.0/13,10.64.0.0/14,128,184,38,171,1,controller
407,74,2,00:00:00:00:00:00,00:00:00:00:00:00,10.154.208.0/20,10.74.0.0/16,174,194,36,82,1,controller
408,92,4,00:00:00:00:00:00,00:00:00:00:00:00,10.75.87.182/32,10.56.0.0/13,16,110,41,174,2,flood
409,57,1,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.153.64.0/24,111,121,187,188,6,flood
410,54,2,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/11,10.228.0.0/17,51,53,7,154,6,in_port
411,110,2,00:00:00:00:00:00,00:00:00:00:00:00,10.232.0.0/13,10.98.0.0/15,120,144,53,68,6,strip_vlan
412,39,4,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.13.21.90/32,74,100,50,179,2,controller
413,161,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.126.0.0/15,57,125,86,123,6,strip_vlan
414,14,4,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/13,10.0.0.0/10,113,146,23,193,2,strip_vlan
415,97,4,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/9,10.16.0.0/12,29,95,40,198,2,strip_vlan
416,180,1,00:00:00:00:00:00,00:00:00:00:00:00,10.236.243.102/32,10.25.255.135/32,6,181,52,135,1,drop
417,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.203.104.0/22,10.0.0.0/10,5,134,127,139,2,controller
418,140,2,00:00:00:00:00:00,00:00:00:00:00:00,10.69.126.0/23,10.128.0.0/11,52,84,26,43,1,drop
419,182,5,00:00:00:00:00:00,00:00:00:00:00:00,10.59.0.0/17,10.192.0.0/10,53,171,142,148,6,strip_vlan
420,170,2,00:00:00:00:00:00,00:00:00:00:00:00,10.85.0.0/16,10.231.75.146/31,27,44,137,169,2,flood
421,10,1,00:00:00:00:00:00,00:00:00:00:00:00,10.14.172.239/32,10.119.204.136/29,10,70,1,197,1,in_port
422,49,5,00:00:00:00:00:00,00:00:00:00:00:00,10.19.0.0/17,10.208.0.0/13,153,188,143,169,2,output:2
423,141,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.0.0.0/10,74,109,64,152,6,flood
424,57,2,00:00:00:00:00:00,00:00:00:00:00:00,10.40.0.0/15,10.127.204.70/32,16,165,74,107,1,controller
425,134,3,00:00:00:00:00:00,00:00:00:00:00:00,10.245.213.224/28,10.200.0.0/15,30,36,107,167,6,drop
426,129,1,00:00:00:00:00:00,00:00:00:00:00:00,10.199.128.0/20,10.128.0.0/10,121,145,130,146,1,flood
427,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.35.224.0/19,10.158.232.0/21,89,96,61,186,1,output:2
428,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.4.150.229/32,10.236.108.0/23,47,183,127,155,1,output:2
429,44,1,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/12,10.91.74.193/32,78,147,4,38,2,flood
430,167,1,00:00:00:00:00:00,00:00:00:00:00:00,10.5.225.94/32,10.117.48.0/21,26,77,24,131,6,flood
431,160,4,00:00:00:00:00:00,00:00:00:00:00:00,10.33.64.0/18,10.112.0.0/12,37,156,16,115,6,output:3
432,107,1,00:00:00:00:00:00,00:00:00:00:00:00,10.169.0.0/16,10.128.0.0/13,29,88,59,77,6,output:2
433,88,4,00:00:00:00:00:00,00:00:00:00:00:00,10.216.0.0/13,10.32.0.0/11,31,59,130,147,1,drop
