aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,183,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.165.17/32,10.50.0.0/21,119,150,11,116,6,drop
218,31,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.192.0/18,51,110,15,161,2,output:3
219,138,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.38.141/32,26,74,90,140,1,in_port
220,156,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.208.0/20,10.50.111.0/24,13,189,21,86,1,drop
221,185,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.59.103/32,10.50.72.0/22,3,23,21,172,2,drop
222,107,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.12.241/32,10.50.66.0/26,39,89,1,17,2,output:3
223,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.186.169/32,10.50.112.48/28,72,95,51,164,2,output:2
224,156,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/21,10.50.102.226/32,79,91,45,73,2,in_port
225,146,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/21,10.50.216.0/22,111,200,16,46,2,flood
226,12,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.225.128/25,117,199,63,90,6,controller
227,93,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.172.180/32,10.50.64.0/18,51,193,100,105,2,output:2
228,182,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.0.0/19,36,74,79,112,2,output:2
229,102,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.30.32/27,10.50.0.0/17,24,151,97,98,2,flood
230,141,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.163.180/32,10.50.146.204/30,113,154,123,127,6,controller
231,59,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.144.0/20,115,198,47,193,2,output:3
232,119,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.142.0/24,10.50.28.128/28,29,180,2,121,6,in_port
233,17,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/20,10.50.160.0/19,71,165,43,168,2,output:3
234,103,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.210.0/23,10.50.104.90/32,19,165,47,128,6,controller
235,44,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.114.192/27,10.50.251.207/32,29,158,93,140,1,output:2
236,188,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.20.220/32,10.50.228.0/23,77,83,54,77,1,controller
237,112,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.108.0/23,10.50.16.0/21,86,153,12,65,2,flood
238,82,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.246.128/25,10.50.82.158/32,39,143,58,170,1,output:3
239,167,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.207.16/28,10.50.89.192/27,60,106,103,195,6,output:3
240,175,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.10.92/32,10.50.75.0/24,55,160,32,64,6,output:3
241,119,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.64.0/18,10,129,37,53,1,flood
242,83,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/22,10.50.87.0/24,20,119,28,65,1,drop
243,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.95.229/32,12,173,24,37,6,controller
244,112,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/23,10.50.0.0/19,96,106,1,162,1,controller
245,96,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.249.232/32,10.50.140.0/22,43,188,35,104,6,drop
246,167,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.222.114/32,10.50.234.0/30,59,120,90,104,2,strip_vlan
247,141,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.214.214/32,10.50.16.0/20,32,183,11,107,1,controller
248,182,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.20.0/24,42,135,55,63,2,flood
249,147,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.178.217/32,10.50.133.168/29,5,123,133,170,6,flood
250,56,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.48.104/29,6,179,44,143,2,drop
251,162,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.149.128/25,10.50.109.243/32,150,157,31,104,2,output:2
252,200,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.144.0/22,10.50.160.0/21,4,32,52,168,2,in_port
253,25,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.0/21,10.50.48.0/22,15,183,10,119,6,output:3
254,190,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.47.200/32,67,192,124,125,2,drop
255,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.0/21,10.50.50.171/32,1,85,29,119,6,flood
256,82,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.100.192/26,47,149,14,169,1,output:2
257,42,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.171.12/30,10.50.193.72/30,122,154,72,154,6,controller
258,118,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.68.0/22,10.50.64.225/32,24,56,28,113,6,output:2
259,201,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.244.81/32,10.50.154.35/32,131,186,149,178,1,controller
260,78,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.174.252/30,10.50.240.0/22,84,107,135,188,6,in_port
261,201,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.78.128/25,10.50.110.0/28,43,74,112,192,1,flood
262,68,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.237.112/28,10.50.236.0/22,128,134,6,77,1,controller
263,9,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.240/32,10.50.38.71/32,46,111,34,139,1,controller
264,158,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.178.156/32,33,58,126,170,2,output:3
265,102,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.180.0/22,10.50.64.0/19,98,102,127,183,6,in_port
266,170,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.40.0/21,10.50.56.28/32,70,147,140,193,6,flood
267,97,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.0/21,10.50.144.0/22,77,96,111,144,1,output:2
268,92,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.101.128/25,10.50.174.105/32,108,168,58,174,6,output:2
269,108,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.0.0/19,129,192,30,153,1,drop
270,18,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.34.40/31,10.50.33.64/28,178,182,18,135,2,output:2
271,100,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.30.117/32,10.50.36.0/22,31,62,23,144,1,output:2
272,48,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.116.0/22,10.50.96.0/21,32,38,1,155,6,strip_vlan
273,162,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.177.84/30,10.50.40.0/21,25,102,153,163,2,output:3
274,121,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.167.192/26,10.50.137.217/32,142,173,173,188,1,controller
275,56,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/20,10.50.246.156/32,21,182,96,124,1,in_port
276,7,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/21,10.50.139.185/32,22,50,78,88,6,in_port
277,116,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.80.0/20,34,109,47,95,2,in_port
278,171,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.150.32/30,10.50.10.128/27,23,108,19,195,1,drop
279,75,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/19,10.50.244.0/24,41,147,14,197,6,strip_vlan
280,31,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.253.128/27,10.50.114.210/32,120,167,85,137,6,in_port
281,102,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/19,10.50.178.66/32,82,102,8,65,1,strip_vlan
282,84,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.34.112/28,10.50.128.0/18,26,141,69,197,2,in_port
283,192,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/20,10.50.79.92/32,46,81,74,163,1,output:2
284,60,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.32.0/21,168,200,30,169,6,strip_vlan
285,75,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/21,10.50.63.233/32,55,100,29,151,1,flood
286,102,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.24.0/21,73,96,124,183,2,flood
287,102,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.85.64/26,10.50.55.207/32,109,154,142,168,6,strip_vlan
288,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.71.91/32,10.50.31.0/24,103,160,92,126,2,controller
289,119,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.81/32,10.50.250.224/27,24,168,21,119,2,drop
290,152,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.80.0/21,10.50.64.0/23,16,72,17,41,1,in_port
291,194,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.7.64/26,10.50.0.0/19,63,181,12,169,1,strip_vlan
292,176,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.219.16/28,92,199,47,82,6,strip_vlan
293,188,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.5.32/32,10.50.219.62/32,112,145,134,164,6,flood
294,151,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.146.184/29,10.50.61.104/29,11,100,25,109,2,controller
295,53,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.96.0/19,34,189,1,41,6,strip_vlan
296,90,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.245.64/32,81,150,34,48,2,in_port
297,90,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.215.160/27,10.50.88.0/21,178,191,103,196,6,drop
298,130,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.156.128/26,10.50.118.122/32,139,162,122,162,6,output:3
299,3,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/20,10.50.32.0/22,146,180,72,113,6,output:2
300,120,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.36.92/32,10.50.94.0/23,32,117,40,157,6,in_port
301,161,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.196.0/22,10.50.160.0/19,36,116,17,49,6,output:3
302,157,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.37.32/28,10.50.56.0/21,5,68,40,176,6,output:3
303,34,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.165.102/32,10.50.128.0/18,7,195,58,153,6,controller
304,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.149.96/27,10.50.208.16/32,110,124,23,73,1,flood
305,164,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.93.0/25,10.50.138.128/26,8,185,2,36,6,drop
306,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/20,10.50.139.160/29,103,184,58,81,2,in_port
307,136,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/22,10.50.52.86/32,60,164,8,197,2,flood
308,184,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.92.16/28,10.50.224.0/19,20,140,110,119,2,drop
309,149,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.164.64/29,49,99,63,109,2,in_port
310,85,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.177.207/32,10.50.96.0/21,53,93,80,197,6,strip_vlan
311,38,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.112.0/21,10.50.192.0/18,90,185,60,117,6,in_port
312,72,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.114.0/23,10.50.0.0/17,95,123,74,128,1,flood
313,55,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.171.122/32,10.50.24.0/22,72,176,4,117,1,flood
314,152,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.37.183/32,10.50.196.0/22,71,86,12,184,6,output:3
315,36,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.12.140/32,10.50.176.0/21,85,143,33,86,1,controller
316,53,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.188.0/23,10.50.192.0/18,108,156,3,57,1,output:2
317,21,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.141.146/32,10.50.192.0/21,57,100,34,172,6,in_port
318,143,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/21,10.50.214.122/32,79,157,104,113,6,drop
319,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.50.0/23,10.50.158.189/32,51,122,82,99,6,drop
320,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.106.125/32,10.50.205.25/32,129,181,90,166,1,flood
321,134,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.179.96/27,10.50.192.0/20,4,134,86,130,1,output:3
322,151,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.2.6/32,10.50.198.192/26,25,103,52,83,6,in_port
323,67,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/21,10.50.119.4/32,81,160,30,123,2,flood
324,26,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/20,10.50.0.0/17,30,173,115,141,6,controller
325,179,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.102.0/24,10.50.240.21/32,57,117,108,152,1,controller
326,117,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.85.83/32,10.50.48.0/22,101,173,39,159,6,output:2
327,126,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.156.23/32,10.50.40.0/21,38,166,42,85,6,drop
328,38,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.168.0/21,71,97,124,145,2,in_port
329,176,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.103.152/29,10.50.224.0/20,10,26,22,148,6,in_port
330,113,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/20,10.50.0.0/18,19,67,48,61,1,in_port
331,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.24.69/32,10.50.64.0/18,62,172,13,190,6,in_port
332,15,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.38.208/30,44,78,93,107,6,flood
333,73,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/21,10.50.30.255/32,22,35,21,79,2,output:2
334,93,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.192.0/20,128,166,57,155,1,flood
335,138,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.216.158/32,10.50.19.64/26,1,175,7,111,6,in_port
336,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.232.64/26,10.50.208.0/21,51,174,96,175,2,drop
337,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.192.0/18,73,79,12,135,6,strip_vlan
338,75,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/21,10.50.99.72/29,62,144,132,198,6,flood
339,130,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.232.0/21,10.50.22.128/26,94,172,155,197,2,drop
340,52,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.96.0/19,10.50.15.71/32,172,190,71,80,6,flood
341,106,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.212.0/22,10.50.96.0/19,62,151,5,147,1,output:3
342,182,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.196.0/22,10.50.125.28/32,25,41,119,142,2,controller
343,148,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/24,10.50.216.0/21,56,195,83,166,1,controller
344,19,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/20,10.50.208.0/20,15,90,4,139,2,in_port
345,140,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.147.250/32,10.50.203.96/32,75,196,126,136,1,in_port
346,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.16.0/20,10.50.0.0/20,137,163,156,165,6,output:3
347,62,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.204.49/32,10.50.160.177/32,16,133,57,162,6,flood
348,172,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/22,10.50.32.0/19,95,179,113,125,2,flood
349,156,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/21,10.50.229.188/30,136,157,43,66,6,output:2
350,141,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.18.160/27,110,182,28,161,1,controller
351,121,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.224.0/19,96,160,130,146,6,flood
352,191,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.103.32/27,10.50.96.0/19,91,151,106,194,2,output:2
353,158,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/19,10.50.212.149/32,151,163,30,84,2,controller
354,20,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.151.64/27,10.50.0.0/17,7,115,20,39,1,output:2
355,39,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.234.95/32,10.50.241.208/28,69,119,121,141,6,output:2
356,73,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.203.176/32,10.50.27.224/27,19,28,89,147,6,output:2
357,74,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.240.0/20,1,198,85,190,2,controller
358,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.110.96/29,10.50.56.0/21,3,37,139,183,6,controller
359,44,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.104.0/22,10.50.160.0/23,167,170,40,133,2,drop
360,121,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.194.64/26,10.50.136.0/22,130,157,1,157,2,controller
361,128,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.9.32/32,10.50.107.224/27,87,175,73,140,1,output:2
362,144,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.138.0/25,10.50.203.128/26,133,197,164,198,6,strip_vlan
363,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.56.61/32,10.50.0.0/17,24,178,126,130,2,in_port
364,54,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.114.169/32,14,128,3,194,6,strip_vlan
365,8,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.237.233/32,10.50.16.60/32,25,171,10,38,6,controller
366,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.246.0/23,10.50.128.0/19,56,131,37,178,2,output:3
367,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.0/24,10.50.115.230/32,23,60,80,142,2,output:3
368,17,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.143.116/32,10.50.48.0/22,148,163,105,190,2,in_port
369,47,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.188.0/22,10.50.16.0/21,55,68,61,160,1,drop
370,194,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.233.176/29,10.50.178.83/32,13,75,7,181,2,output:2
371,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.35.207/32,73,178,4,29,1,output:2
372,115,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.219.17/32,10.50.30.241/32,24,44,47,114,6,flood
373,10,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.217.85/32,10.50.176.0/20,31,39,9,35,1,in_port
374,27,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.124.247/32,10.50.128.0/19,6,91,156,167,6,drop
375,178,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.55.240/29,10.50.22.62/32,63,110,70,143,1,output:2
376,54,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.84.2/32,10.50.150.151/32,13,47,75,194,1,output:3
377,103,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.72.0/21,10.50.246.130/32,23,49,38,130,6,drop
378,156,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/18,10.50.198.128/26,71,187,51,191,6,strip_vlan
379,48,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.28.0/22,10.50.126.149/32,147,174,124,173,6,output:2
380,57,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.68.0/22,48,76,52,153,2,output:3
381,112,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.240.0/20,10.50.223.218/32,75,194,52,117,6,controller
382,70,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.192.0/19,10.50.192.0/18,26,177,95,153,2,flood
383,100,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/19,10.50.35.192/27,154,182,80,186,1,flood
384,37,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.78.201/32,10.50.136.0/21,69,177,39,96,2,output:3
385,186,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/20,10.50.245.240/28,36,68,41,63,6,flood
386,177,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.102.0/23,10.50.160.0/21,34,72,8,160,2,controller
387,27,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/20,10.50.7.128/25,81,134,170,200,1,output:2
388,29,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.64.0/19,134,144,46,135,1,output:2
389,131,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.138.0/23,10.50.160.0/21,29,86,89,148,1,output:2
390,90,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.3.200/32,10.50.32.0/22,32,47,93,188,1,controller
391,137,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.39.224/27,10.50.32.0/19,87,187,18,145,2,drop
392,29,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.82.0/23,10.50.201.0/26,8,91,94,166,2,controller
393,28,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/18,10.50.16.0/21,26,46,60,99,6,output:2
394,6,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.190.128/25,10.50.81.0/26,119,135,132,156,2,output:2
395,86,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.224.0/20,10.50.128.0/18,47,106,84,110,2,drop
396,193,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.93.92/30,10.50.128.0/17,9,104,26,187,1,output:2
397,63,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.99.176/28,10.50.192.0/20,30,48,11,89,6,output:2
398,34,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.133.155/32,10.50.4.0/23,44,73,115,130,6,strip_vlan
399,115,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.78.0/23,10.50.16.0/21,14,72,106,192,2,flood
400,63,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.167.99/32,10.50.0.0/17,34,41,34,61,6,in_port
401,19,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/18,10.50.216.0/22,68,78,156,169,1,strip_vlan
402,141,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.196.225/32,10.50.188.17/32,42,51,41,194,1,drop
403,73,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.82.144/28,10.50.214.97/32,128,187,117,178,6,output:2
404,81,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.36.0/23,10.50.32.0/22,154,166,13,112,2,in_port
405,64,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.172.214/32,168,189,31,143,6,output:3
406,59,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.8.0/21,10.50.102.144/28,78,80,90,183,6,drop
407,66,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.152.0/22,10.50.128.0/19,30,55,39,49,2,strip_vlan
408,63,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/19,10.50.240.0/20,7,80,29,124,6,output:3
409,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.92.0/22,10.50.117.0/24,1,177,61,107,1,strip_vlan
410,51,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.132.57/32,10.50.232.0/23,47,96,13,23,6,output:2
411,31,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.42.128/26,69,185,35,65,1,in_port
412,192,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.11.96/27,10.50.128.0/18,76,125,51,191,1,in_port
413,125,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.96.0/19,122,181,14,135,2,strip_vlan
414,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.160.0/19,10.50.200.28/30,11,58,54,128,2,output:2
415,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.40.64/30,10.50.192.0/18,35,49,73,97,1,output:3
416,85,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.216.0/21,10.50.87.53/32,22,100,32,109,1,output:2
417,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.32.0/23,10.50.64.0/21,159,189,34,71,1,controller
418,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.239.29/32,10.50.187.0/28,82,171,174,195,6,output:2
419,10,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.192.0/23,88,110,116,124,6,controller
420,91,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.115.204/32,10.50.192.0/18,149,200,17,74,6,output:2
421,163,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.166.194/32,10.50.184.0/22,69,102,100,143,6,strip_vlan
422,116,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.176.0/20,10.50.0.0/18,87,198,1,102,1,in_port
423,79,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.184.0/23,10.50.17.192/28,160,195,128,163,6,in_port
424,49,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.130.178/32,10.50.0.0/18,89,104,92,95,6,drop
425,17,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/20,10.50.32.0/19,44,58,152,170,2,controller
426,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.64.0/18,10.50.0.0/17,49,145,5,61,2,in_port
427,17,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.55.161/32,10.50.174.48/32,60,65,72,120,1,output:2
428,161,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.86.44/32,10.50.252.0/22,118,167,25,33,6,in_port
429,65,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.128.0/17,10.50.2.0/24,2,10,48,118,2,flood
430,6,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.94.235/32,10.50.200.0/23,129,197,88,165,1,in_port
431,78,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/21,10.50.252.0/27,36,170,71,188,2,drop
432,164,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.0.0/17,10.50.32.0/19,2,70,35,100,1,output:2
433,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.12.128/26,10.50.164.128/25,162,188,162,168,1,drop
434,149,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.168.0/21,10.50.96.75/32,14,157,8,62,6,drop
