aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,10,5,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/5,56.0.0.0/5,48,89,87,125,1,in_port
218,192,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/7,96.0.0.0/5,39,109,130,186,6,in_port
219,140,1,00:00:00:00:00:00,00:00:00:00:00:00,122.104.0.0/18,77.124.0.0/14,86,104,153,189,2,flood
220,94,2,00:00:00:00:00:00,00:00:00:00:00:00,104.0.0.0/6,0.0.0.0/2,123,168,22,81,1,strip_vlan
221,23,4,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,254.0.0.0/10,72,73,80,195,1,controller
222,78,3,00:00:00:00:00:00,00:00:00:00:00:00,69.182.0.0/18,168.192.0.0/10,125,142,80,127,2,strip_vlan
223,131,4,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/4,6.192.0.0/11,163,184,65,138,1,flood
224,144,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,224.0.0.0/3,42,150,17,96,6,strip_vlan
225,191,3,00:00:00:00:00:00,00:00:00:00:00:00,151.32.0.0/12,192.116.64.0/20,70,120,64,163,6,flood
226,129,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,224.0.0.0/5,32,121,71,110,6,output:3
227,195,4,00:00:00:00:00:00,00:00:00:00:00:00,144.0.0.0/5,64.0.0.0/5,133,177,29,171,6,drop
228,140,3,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,172.224.0.0/11,11,29,88,180,6,strip_vlan
229,123,1,00:00:00:00:00:00,00:00:00:00:00:00,56.193.65.188/32,46.0.0.0/9,147,171,105,144,2,output:2
230,166,2,00:00:00:00:00:00,00:00:00:00:00:00,18.0.0.0/7,96.0.0.0/5,12,70,12,66,2,in_port
231,175,5,00:00:00:00:00:00,00:00:00:00:00:00,132.0.0.0/6,160.0.0.0/3,86,122,12,177,6,output:3
232,143,4,00:00:00:00:00:00,00:00:00:00:00:00,201.72.0.0/13,188.0.0.0/7,35,144,15,38,1,flood
233,157,5,00:00:00:00:00:00,00:00:00:00:00:00,175.153.170.75/32,224.0.0.0/3,24,65,6,153,2,drop
234,105,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,192.0.0.0/6,100,110,21,68,2,flood
235,32,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/5,224.0.0.0/3,103,112,146,180,6,drop
236,183,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,231.121.105.177/32,97,174,27,126,2,drop
237,49,1,00:00:00:00:00:00,00:00:00:00:00:00,184.0.0.0/5,248.0.0.0/5,132,194,128,130,1,flood
238,95,3,00:00:00:00:00:00,00:00:00:00:00:00,27.202.184.0/21,37.192.0.0/11,78,107,29,173,2,output:3
239,52,4,00:00:00:00:00:00,00:00:00:00:00:00,112.160.0.0/14,148.0.0.0/7,38,57,51,182,6,flood
240,160,3,00:00:00:00:00:00,00:00:00:00:00:00,48.0.0.0/4,176.0.0.0/4,95,175,131,189,1,flood
241,108,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/3,231.0.0.0/8,100,144,99,139,2,strip_vlan
242,164,1,00:00:00:00:00:00,00:00:00:00:00:00,40.0.0.0/5,192.0.0.0/2,38,194,47,83,6,output:2
243,32,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/4,160.0.0.0/4,25,46,88,100,1,output:3
244,69,5,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/3,234.0.0.0/7,37,156,73,84,1,flood
245,11,5,00:00:00:00:00:00,00:00:00:00:00:00,63.240.0.0/12,128.0.0.0/4,36,150,115,179,1,output:2
246,116,3,00:00:00:00:00:00,00:00:00:00:00:00,69.200.16.0/22,233.0.0.0/8,4,120,29,52,6,controller
247,133,2,00:00:00:00:00:00,00:00:00:00:00:00,109.0.0.0/8,38.115.102.200/29,138,145,125,141,1,in_port
248,96,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,96.0.0.0/3,90,144,65,76,2,drop
249,120,5,00:00:00:00:00:00,00:00:00:00:00:00,40.37.160.0/22,115.224.0.0/11,103,108,65,112,2,in_port
250,139,2,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/5,78.128.0.0/10,54,175,56,77,1,drop
251,23,5,00:00:00:00:00:00,00:00:00:00:00:00,172.0.0.0/9,96.0.0.0/3,35,42,3,177,2,drop
252,122,2,00:00:00:00:00:00,00:00:00:00:00:00,142.244.0.0/14,124.0.0.0/9,64,132,48,159,2,in_port
253,161,1,00:00:00:00:00:00,00:00:00:00:00:00,104.0.0.0/5,128.0.0.0/3,33,34,99,154,6,drop
254,51,1,00:00:00:00:00:00,00:00:00:00:00:00,144.0.0.0/8,49.224.0.0/12,42,113,27,39,2,output:3
255,62,5,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/3,225.48.0.0/13,172,183,135,193,2,flood
256,1,4,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/6,178.32.0.0/12,119,161,136,159,6,in_port
257,69,1,00:00:00:00:00:00,00:00:00:00:00:00,90.0.0.0/7,8.0.0.0/5,138,179,24,123,1,output:2
258,188,5,00:00:00:00:00:00,00:00:00:00:00:00,73.96.0.0/13,14.163.236.0/22,135,183,68,74,2,output:3
259,50,3,00:00:00:00:00:00,00:00:00:00:00:00,248.0.0.0/5,175.32.0.0/11,97,134,36,81,1,in_port
260,96,5,00:00:00:00:00:00,00:00:00:00:00:00,134.24.176.0/21,225.22.8.0/21,128,191,42,60,6,controller
261,189,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/3,112.0.0.0/4,53,132,189,196,2,in_port
262,143,4,00:00:00:00:00:00,00:00:00:00:00:00,3.144.0.0/13,155.0.0.0/9,122,133,39,88,6,controller
263,9,1,00:00:00:00:00:00,00:00:00:00:00:00,20.0.0.0/6,18.20.64.0/19,98,172,56,150,6,in_port
264,49,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,249.124.0.0/14,75,121,63,119,1,strip_vlan
265,185,1,00:00:00:00:00:00,00:00:00:00:00:00,250.0.0.0/7,160.0.0.0/4,41,138,80,150,2,controller
266,197,2,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,34.32.0.0/11,47,121,152,154,6,output:2
267,186,1,00:00:00:00:00:00,00:00:00:00:00:00,170.97.40.0/22,255.128.0.0/10,15,133,83,193,1,output:2
268,14,4,00:00:00:00:00:00,00:00:00:00:00:00,104.0.0.0/5,224.0.0.0/3,41,122,146,189,2,in_port
269,102,3,00:00:00:00:00:00,00:00:00:00:00:00,112.192.0.0/10,138.71.254.144/28,196,199,133,189,2,output:3
270,59,1,00:00:00:00:00:00,00:00:00:00:00:00,58.127.144.0/21,154.80.106.128/27,29,53,148,183,1,controller
271,67,4,00:00:00:00:00:00,00:00:00:00:00:00,201.60.200.0/23,98.48.0.0/12,126,178,29,36,1,output:3
272,121,2,00:00:00:00:00:00,00:00:00:00:00:00,86.235.16.0/20,85.0.0.0/8,94,111,64,151,2,output:2
273,85,2,00:00:00:00:00:00,00:00:00:00:00:00,6.128.0.0/10,238.172.82.30/32,82,93,99,131,6,output:3
274,29,4,00:00:00:00:00:00,00:00:00:00:00:00,197.0.0.0/8,128.0.0.0/2,69,99,54,57,2,controller
275,99,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,167.174.240.0/20,87,188,144,200,1,drop
276,77,1,00:00:00:00:00:00,00:00:00:00:00:00,132.0.0.0/7,155.0.0.0/8,21,35,54,83,6,drop
277,116,4,00:00:00:00:00:00,00:00:00:00:00:00,188.0.0.0/6,128.0.0.0/1,163,172,4,32,1,output:3
278,162,5,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/12,189.48.208.0/20,122,186,99,111,1,output:3
279,87,1,00:00:00:00:00:00,00:00:00:00:00:00,70.227.91.56/29,10.98.132.0/22,110,184,67,133,1,output:3
280,77,5,00:00:00:00:00:00,00:00:00:00:00:00,36.160.0.0/11,121.135.239.74/32,43,128,22,92,1,drop
281,99,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,206.128.0.0/10,35,142,8,153,2,in_port
282,45,1,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,127.128.0.0/9,36,153,56,106,2,controller
283,148,3,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,224.0.0.0/4,54,106,60,114,6,drop
284,15,3,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,57.24.176.0/20,17,67,198,199,1,flood
285,62,1,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/5,76.43.128.0/17,65,107,167,191,6,flood
286,50,2,00:00:00:00:00:00,00:00:00:00:00:00,180.81.199.184/29,64.0.0.0/5,16,166,87,154,1,controller
287,135,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/5,200.0.0.0/8,2,86,131,172,1,strip_vlan
288,141,4,00:00:00:00:00:00,00:00:00:00:00:00,81.101.62.0/23,0.0.0.0/5,30,61,77,188,6,controller
289,140,3,00:00:00:00:00:00,00:00:00:00:00:00,116.80.0.0/13,83.245.96.0/21,179,195,118,164,6,in_port
290,99,2,00:00:00:00:00:00,00:00:00:00:00:00,240.0.0.0/4,224.0.0.0/6,54,73,98,148,2,strip_vlan
291,174,1,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,128.0.0.0/1,66,164,17,59,2,output:2
292,147,5,00:00:00:00:00:00,00:00:00:00:00:00,158.120.192.0/18,219.2.0.0/15,12,100,146,170,2,in_port
293,104,2,00:00:00:00:00:00,00:00:00:00:00:00,104.130.204.133/32,173.0.0.0/9,36,141,56,127,2,drop
294,46,5,00:00:00:00:00:00,00:00:00:00:00:00,160.0.0.0/7,67.82.0.0/20,117,156,99,104,6,output:3
295,29,1,00:00:00:00:00:00,00:00:00:00:00:00,216.171.87.149/32,208.0.0.0/5,89,162,52,150,2,controller
296,121,3,00:00:00:00:00:00,00:00:00:00:00:00,130.32.0.0/12,23.24.28.0/22,101,109,18,97,1,flood
297,131,4,00:00:00:00:00:00,00:00:00:00:00:00,112.0.0.0/5,32.0.0.0/3,39,166,31,132,1,flood
298,104,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/6,117.201.99.198/32,146,195,68,198,1,drop
299,66,5,00:00:00:00:00:00,00:00:00:00:00:00,178.0.0.0/7,12.228.107.89/32,125,140,39,49,6,flood
300,102,2,00:00:00:00:00:00,00:00:00:00:00:00,48.0.0.0/7,27.130.130.0/23,34,63,61,79,1,in_port
301,64,5,00:00:00:00:00:00,00:00:00:00:00:00,228.0.0.0/6,180.218.233.23/32,176,198,85,93,2,output:3
302,89,2,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/4,96.0.0.0/3,9,135,101,200,2,output:3
303,125,3,00:00:00:00:00:00,00:00:00:00:00:00,225.192.0.0/11,128.0.0.0/12,57,196,42,52,6,flood
304,45,5,00:00:00:00:00:00,00:00:00:00:00:00,139.0.0.0/10,186.252.160.0/19,35,42,35,101,1,flood
305,2,2,00:00:00:00:00:00,00:00:00:00:00:00,126.168.0.0/14,192.0.0.0/4,1,124,39,177,1,controller
306,61,2,00:00:00:00:00:00,00:00:00:00:00:00,83.234.0.0/15,235.0.0.0/9,108,126,60,144,6,controller
307,183,2,00:00:00:00:00:00,00:00:00:00:00:00,190.160.0.0/11,192.0.0.0/4,82,176,13,167,2,in_port
308,176,5,00:00:00:00:00:00,00:00:00:00:00:00,221.0.0.0/8,234.95.128.0/20,6,165,91,194,6,flood
309,155,3,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,146.148.208.0/22,146,158,68,194,2,output:2
310,158,2,00:00:00:00:00:00,00:00:00:00:00:00,40.0.0.0/8,157.232.0.0/13,47,128,130,144,1,flood
311,134,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,128.0.0.0/2,9,98,181,184,6,output:3
312,59,4,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/5,102.218.188.0/22,53,121,191,200,2,flood
313,43,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,0.0.0.0/1,149,169,21,101,6,controller
314,31,1,00:00:00:00:00:00,00:00:00:00:00:00,158.95.32.0/19,184.0.0.0/5,84,128,113,156,2,output:2
315,179,4,00:00:00:00:00:00,00:00:00:00:00:00,18.0.0.0/9,0.0.0.0/3,89,137,78,104,1,output:3
316,134,3,00:00:00:00:00:00,00:00:00:00:00:00,80.0.0.0/4,0.0.0.0/1,20,134,89,97,1,output:2
317,111,2,00:00:00:00:00:00,00:00:00:00:00:00,72.250.149.192/28,30.0.0.0/7,59,132,125,197,2,controller
318,149,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,64.0.0.0/2,140,198,123,181,1,output:2
319,36,3,00:00:00:00:00:00,00:00:00:00:00:00,151.32.0.0/12,0.32.0.0/12,117,168,99,138,6,in_port
320,112,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,64.0.0.0/3,129,186,70,164,2,output:2
321,99,1,00:00:00:00:00:00,00:00:00:00:00:00,9.4.208.0/20,128.0.0.0/1,4,112,16,115,1,drop
322,62,4,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,242.54.0.0/15,45,179,57,120,1,strip_vlan
323,47,3,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/3,80.40.0.0/13,93,141,114,143,6,drop
324,31,4,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,144.176.0.0/14,90,110,19,71,1,output:2
325,167,3,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/5,36.0.0.0/6,31,39,26,72,1,in_port
326,147,2,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/10,30.209.64.0/18,111,196,35,87,6,output:2
327,39,2,00:00:00:00:00:00,00:00:00:00:00:00,248.0.0.0/7,69.128.0.0/11,69,116,42,75,2,drop
328,149,4,00:00:00:00:00:00,00:00:00:00:00:00,140.0.0.0/6,144.0.0.0/7,5,188,44,64,1,output:3
329,42,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,253.40.0.0/13,161,200,122,196,1,output:3
330,106,3,00:00:00:00:00:00,00:00:00:00:00:00,145.64.0.0/10,252.112.0.0/12,37,175,114,195,6,output:3
331,102,2,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,29.111.140.0/22,141,152,87,113,6,strip_vlan
332,41,5,00:00:00:00:00:00,00:00:00:00:00:00,81.78.171.192/29,32.0.0.0/3,71,98,136,170,2,output:3
333,142,5,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,170.0.0.0/9,30,132,122,146,2,controller
334,150,1,00:00:00:00:00:00,00:00:00:00:00:00,14.90.64.0/19,27.164.0.0/14,134,142,12,31,2,drop
335,17,5,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/3,4.126.228.72/29,3,161,51,55,6,controller
336,201,3,00:00:00:00:00:00,00:00:00:00:00:00,228.80.0.0/12,160.0.0.0/3,172,181,3,32,1,flood
337,157,1,00:00:00:00:00:00,00:00:00:00:00:00,15.204.0.0/14,24.0.0.0/6,149,168,36,111,6,strip_vlan
338,123,1,00:00:00:00:00:00,00:00:00:00:00:00,208.0.0.0/6,128.0.0.0/1,105,158,189,193,2,strip_vlan
339,111,3,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/3,112.240.0.0/14,121,194,36,66,6,output:2
340,166,3,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/4,160.0.0.0/3,41,168,25,140,2,output:3
341,97,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,0.0.0.0/2,66,79,20,33,2,drop
342,7,3,00:00:00:00:00:00,00:00:00:00:00:00,164.0.0.0/8,212.0.0.0/6,59,108,85,95,2,in_port
343,83,5,00:00:00:00:00:00,00:00:00:00:00:00,246.247.198.128/25,64.0.0.0/5,123,158,19,118,2,output:2
344,60,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,93.8.0.0/14,113,119,126,132,2,drop
345,26,1,00:00:00:00:00:00,00:00:00:00:00:00,181.56.96.0/21,232.145.192.0/20,165,194,39,41,1,flood
346,25,4,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/6,178.0.0.0/8,86,122,9,70,2,drop
347,181,2,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,212.154.31.208/29,86,113,153,169,6,flood
348,174,5,00:00:00:00:00:00,00:00:00:00:00:00,20.0.0.0/6,7.0.0.0/9,40,117,2,71,6,strip_vlan
349,159,3,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/4,0.0.0.0/2,1,36,18,124,6,in_port
350,175,3,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/3,234.0.0.0/7,95,143,169,193,1,strip_vlan
351,133,4,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/5,160.0.0.0/3,57,148,10,82,6,drop
352,99,2,00:00:00:00:00:00,00:00:00:00:00:00,230.192.0.0/11,32.0.0.0/4,6,59,95,171,1,output:3
353,24,1,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,64.0.0.0/2,63,132,69,166,2,strip_vlan
354,4,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,121.0.0.0/9,149,180,39,89,2,strip_vlan
355,91,1,00:00:00:00:00:00,00:00:00:00:00:00,232.0.0.0/5,188.0.0.0/6,1,192,45,136,1,in_port
356,166,2,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/4,128.0.0.0/3,5,40,26,186,6,output:3
357,121,2,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/4,96.0.0.0/3,123,191,110,118,2,flood
358,13,4,00:00:00:00:00:00,00:00:00:00:00:00,218.16.0.0/14,248.0.0.0/5,109,185,8,42,1,drop
359,195,3,00:00:00:00:00:00,00:00:00:00:00:00,160.0.0.0/8,168.0.0.0/5,5,90,77,98,1,controller
360,142,3,00:00:00:00:00:00,00:00:00:00:00:00,162.0.0.0/7,28.0.0.0/6,24,33,14,58,1,output:2
361,23,5,00:00:00:00:00:00,00:00:00:00:00:00,146.193.192.0/18,192.0.0.0/2,161,196,4,46,2,output:2
362,75,5,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,140.8.231.96/27,88,116,20,152,1,strip_vlan
363,78,3,00:00:00:00:00:00,00:00:00:00:00:00,200.0.0.0/6,219.25.192.0/18,14,65,156,192,6,output:2
364,12,3,00:00:00:00:00:00,00:00:00:00:00:00,140.208.0.0/12,221.80.0.0/12,5,44,51,64,1,output:3
365,130,4,00:00:00:00:00:00,00:00:00:00:00:00,249.167.94.37/32,216.50.203.57/32,157,180,50,81,6,in_port
366,168,3,00:00:00:00:00:00,00:00:00:00:00:00,129.7.128.0/19,128.0.0.0/3,153,166,15,161,2,flood
367,21,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,14.0.0.0/7,59,71,10,189,1,strip_vlan
368,36,5,00:00:00:00:00:00,00:00:00:00:00:00,61.58.239.88/29,192.0.0.0/3,45,106,59,83,6,in_port
369,89,4,00:00:00:00:00:00,00:00:00:00:00:00,120.0.0.0/5,73.165.13.128/26,163,165,49,108,6,in_port
370,149,4,00:00:00:00:00:00,00:00:00:00:00:00,248.0.0.0/5,144.0.0.0/4,5,16,4,93,2,in_port
371,88,3,00:00:00:00:00:00,00:00:00:00:00:00,236.0.0.0/6,64.0.0.0/4,28,75,116,171,2,output:2
372,160,4,00:00:00:00:00:00,00:00:00:00:00:00,39.128.0.0/11,64.0.0.0/5,31,147,48,196,6,strip_vlan
373,13,4,00:00:00:00:00:00,00:00:00:00:00:00,88.0.0.0/6,167.23.140.216/29,18,192,103,154,6,output:3
374,69,1,00:00:00:00:00:00,00:00:00:00:00:00,252.0.0.0/6,18.216.0.0/14,56,58,39,169,1,in_port
375,191,1,00:00:00:00:00:00,00:00:00:00:00:00,58.128.192.0/18,128.0.0.0/2,80,126,6,149,6,flood
376,24,4,00:00:00:00:00:00,00:00:00:00:00:00,216.0.0.0/5,151.184.0.0/13,44,114,47,136,1,controller
377,106,1,00:00:00:00:00:00,00:00:00:00:00:00,78.22.216.0/25,112.0.0.0/4,120,199,115,138,1,drop
378,173,2,00:00:00:00:00:00,00:00:00:00:00:00,153.165.0.0/17,129.52.216.184/32,70,160,94,164,1,flood
379,178,5,00:00:00:00:00:00,00:00:00:00:00:00,137.64.0.0/10,228.0.0.0/7,102,188,57,121,1,drop
380,149,4,00:00:00:00:00:00,00:00:00:00:00:00,249.224.0.0/13,155.0.0.0/8,60,195,42,91,6,output:3
381,109,5,00:00:00:00:00:00,00:00:00:00:00:00,157.80.0.0/12,91.174.0.0/15,16,198,60,183,6,drop
382,19,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/4,20.0.0.0/7,121,167,10,159,1,output:2
383,47,4,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/3,213.164.0.0/14,87,199,62,149,1,output:3
384,38,3,00:00:00:00:00:00,00:00:00:00:00:00,35.0.0.0/8,192.0.0.0/3,13,184,96,99,6,controller
385,27,1,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,163.142.169.52/30,29,138,12,120,1,output:2
386,110,3,00:00:00:00:00:00,00:00:00:00:00:00,130.136.0.0/13,18.160.0.0/11,34,175,61,153,1,output:3
387,51,5,00:00:00:00:00:00,00:00:00:00:00:00,49.72.32.0/20,0.0.0.0/1,3,190,118,148,6,flood
388,48,2,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/3,3.0.0.0/8,113,176,155,157,2,output:3
389,70,1,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/8,166.208.0.0/12,74,100,8,193,1,output:3
390,195,1,00:00:00:00:00:00,00:00:00:00:00:00,24.0.0.0/7,208.0.0.0/5,88,164,6,141,1,in_port
391,120,3,00:00:00:00:00:00,00:00:00:00:00:00,21.116.219.109/32,97.32.0.0/11,13,108,120,129,2,strip_vlan
392,44,5,00:00:00:00:00:00,00:00:00:00:00:00,181.111.217.186/32,79.0.0.0/11,24,189,10,176,2,in_port
393,118,2,00:00:00:00:00:00,00:00:00:00:00:00,63.85.192.0/19,192.0.0.0/2,14,185,98,186,6,flood
394,185,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,122.210.0.0/15,55,139,22,68,2,drop
395,120,2,00:00:00:00:00:00,00:00:00:00:00:00,110.0.0.0/8,18.224.116.0/22,132,176,85,131,1,flood
396,73,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/4,144.0.0.0/4,95,127,42,71,6,flood
397,7,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,0.0.0.0/2,65,79,176,193,6,controller
398,9,1,00:00:00:00:00:00,00:00:00:00:00:00,152.112.0.0/12,64.0.0.0/3,2,135,26,51,2,output:2
399,53,5,00:00:00:00:00:00,00:00:00:00:00:00,48.0.0.0/5,72.0.0.0/6,35,140,140,186,6,flood
400,121,4,00:00:00:00:00:00,00:00:00:00:00:00,152.136.83.224/29,92.0.0.0/6,103,156,26,79,6,drop
401,90,3,00:00:00:00:00:00,00:00:00:00:00:00,44.0.0.0/6,0.0.0.0/4,128,198,101,115,2,controller
402,201,1,00:00:00:00:00:00,00:00:00:00:00:00,173.19.85.64/30,169.63.0.0/18,99,196,18,158,2,controller
403,90,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/4,4.0.0.0/7,91,148,29,178,1,output:3
404,128,4,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,128.0.0.0/4,91,131,6,68,6,output:2
405,93,5,00:00:00:00:00:00,00:00:00:00:00:00,50.16.0.0/13,44.216.132.0/22,125,140,87,175,6,in_port
406,67,1,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/4,73.62.0.0/18,67,167,73,80,6,in_port
407,163,4,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,112.0.0.0/4,118,176,152,159,6,output:2
408,164,5,00:00:00:00:00:00,00:00:00:00:00:00,228.128.0.0/11,58.224.0.0/11,32,43,38,167,2,in_port
409,23,3,00:00:00:00:00:00,00:00:00:00:00:00,233.96.162.0/23,128.0.0.0/2,56,113,44,81,1,output:2
410,80,3,00:00:00:00:00:00,00:00:00:00:00:00,223.96.0.0/13,66.160.0.0/15,7,115,24,180,2,drop
411,161,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,64.0.0.0/4,44,194,80,158,1,in_port
412,108,5,00:00:00:00:00:00,00:00:00:00:00:00,146.0.0.0/7,196.0.0.0/8,132,189,124,140,1,controller
413,196,2,00:00:00:00:00:00,00:00:00:00:00:00,171.200.212.0/23,90.161.35.28/30,41,99,42,185,6,controller
414,112,1,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/5,206.36.178.0/23,69,137,68,115,6,drop
415,155,3,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,207.0.0.0/11,119,173,35,148,1,controller
416,114,1,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/5,115.128.0.0/9,97,126,114,170,1,drop
417,82,4,00:00:00:00:00:00,00:00:00:00:00:00,175.0.0.0/10,10.0.0.0/9,141,169,38,104,6,output:2
418,43,5,00:00:00:00:00:00,00:00:00:00:00:00,27.192.0.0/10,195.221.132.134/32,60,147,127,192,2,strip_vlan
419,180,3,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,160.0.0.0/4,131,160,13,181,1,in_port
420,83,3,00:00:00:00:00:00,00:00:00:00:00:00,109.52.160.0/19,172.0.0.0/6,8,59,8,123,6,output:2
421,181,2,00:00:00:00:00:00,00:00:00:00:00:00,201.217.134.25/32,128.0.0.0/2,28,197,25,32,1,output:3
422,144,5,00:00:00:00:00:00,00:00:00:00:00:00,70.128.0.0/10,128.0.0.0/2,27,89,5,36,2,output:2
423,44,5,00:00:00:00:00:00,00:00:00:00:00:00,226.67.192.0/19,35.80.0.0/12,130,180,6,16,2,output:3
424,48,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,62.0.0.0/7,27,141,15,98,6,output:2
425,123,4,00:00:00:00:00:00,00:00:00:00:00:00,140.0.0.0/6,40.12.47.216/32,14,87,147,189,1,flood
426,85,5,00:00:00:00:00:00,00:00:00:00:00:00,145.32.0.0/13,8.0.0.0/6,14,127,122,156,6,flood
427,16,3,00:00:00:00:00:00,00:00:00:00:00:00,227.3.8.0/21,3.228.3.26/32,5,138,64,194,1,controller
428,113,3,00:00:00:00:00:00,00:00:00:00:00:00,156.0.0.0/6,153.252.0.0/14,114,130,67,177,2,strip_vlan
429,33,3,00:00:00:00:00:00,00:00:00:00:00:00,207.0.0.0/9,181.4.32.0/19,98,193,47,161,6,controller
430,148,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,80.0.0.0/5,57,144,42,150,2,flood
431,175,3,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/5,192.0.0.0/3,6,176,52,176,6,strip_vlan
432,21,1,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/4,48.0.0.0/4,46,107,34,174,6,drop
433,118,4,00:00:00:00:00:00,00:00:00:00:00:00,140.0.0.0/10,236.0.0.0/6,18,189,94,171,2,output:2
434,86,2,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/4,117.52.155.132/30,78,105,160,181,6,output:2
