aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
217,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.191/32,10.50.60.245/32,91,168,6,109,1,Allow
218,18,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.204/30,10.50.60.157/32,33,154,109,134,1,Allow
219,10,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/28,10.50.60.160/27,12,134,128,185,1,Allow
220,118,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.159/32,10.50.60.216/29,28,189,6,149,6,Allow
221,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.88/32,10.50.60.92/32,4,99,49,103,1,Allow
222,156,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.179/32,10.50.60.160/27,35,69,86,169,1,Deny
223,21,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.81/32,10.50.60.18/31,46,113,13,197,1,Allow
224,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.229/32,10.50.60.102/32,19,38,34,156,1,Allow
225,13,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.96/27,10.50.60.64/26,104,133,73,163,6,Allow
226,127,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.237/32,43,46,104,147,1,Allow
227,186,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.0/27,47,191,159,197,1,Deny
228,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.48/28,10.50.60.54/32,60,79,106,180,6,Allow
229,148,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.192/27,89,126,33,131,6,Deny
230,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.240/28,10.50.60.192/27,123,194,123,197,6,Allow
231,36,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.181/32,10.50.60.137/32,74,88,117,178,6,Allow
232,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.144/30,10.50.60.192/26,78,127,64,183,6,Deny
233,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.250/32,10.50.60.192/26,80,130,128,135,6,Allow
234,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.248/30,10.50.60.250/32,70,90,32,187,1,Allow
235,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.252/30,43,189,45,157,1,Allow
236,163,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.26/32,10.50.60.232/30,52,173,28,89,1,Allow
237,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.210/31,117,189,10,177,6,Allow
238,165,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.119/32,10.50.60.37/32,76,193,181,196,1,Deny
239,38,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.52/30,10.50.60.251/32,7,135,144,148,6,Deny
240,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.84/32,10.50.60.213/32,107,174,26,43,1,Deny
241,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.22/31,10.50.60.146/32,124,141,77,165,6,Deny
242,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.248/29,10.50.60.97/32,74,90,46,192,6,Deny
243,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.56/29,10.50.60.16/30,19,78,119,163,1,Deny
244,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.155/32,10.50.60.68/32,70,116,53,157,1,Allow
245,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/29,10.50.60.40/32,68,71,23,132,6,Allow
246,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.176/30,10.50.60.0/25,49,138,43,119,6,Deny
247,166,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.26/32,10.50.60.143/32,152,158,31,54,1,Deny
248,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.69/32,10.50.60.128/28,26,180,40,151,1,Allow
249,19,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.65/32,10.50.60.64/29,48,49,59,147,6,Deny
250,200,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.232/32,2,37,31,177,6,Allow
251,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.168/29,10.50.60.61/32,125,181,82,149,1,Deny
252,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.216/30,10.50.60.96/28,130,179,43,192,1,Allow
253,187,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.252/31,10.50.60.180/30,24,119,161,191,6,Allow
254,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.204/30,10.50.60.218/32,60,172,90,161,6,Deny
255,159,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.13/32,10.50.60.48/31,2,77,20,37,6,Deny
256,27,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.225/32,10.50.60.193/32,105,130,28,82,6,Allow
257,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.240/28,10.50.60.0/26,12,115,36,44,1,Allow
258,185,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.138/32,10.50.60.224/32,26,101,17,183,1,Allow
259,12,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.156/32,10.50.60.0/27,190,192,126,154,1,Deny
260,119,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.88/30,10.50.60.164/31,66,116,24,122,6,Deny
261,185,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.42/32,10.50.60.210/32,95,167,3,77,1,Deny
262,5,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.80/30,10.50.60.0/26,113,115,24,118,6,Deny
263,8,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.128/28,34,75,52,152,6,Deny
264,76,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.62/32,10.50.60.237/32,107,130,136,150,1,Allow
265,131,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/30,10.50.60.40/32,22,148,64,85,1,Deny
266,157,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.166/32,10.50.60.192/28,173,177,49,190,1,Deny
267,108,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.61/32,32,86,20,131,1,Allow
268,123,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.53/32,10.50.60.184/31,10,189,17,100,6,Deny
269,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.74/32,10.50.60.230/32,20,56,90,181,6,Allow
270,22,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.165/32,10.50.60.232/30,110,170,56,57,1,Deny
271,128,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.12/30,10.50.60.56/29,58,143,75,189,1,Deny
272,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.157/32,10.50.60.114/31,51,124,144,199,1,Allow
273,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.37/32,10.50.60.200/30,95,103,55,164,6,Allow
274,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.234/31,10.50.60.128/26,94,115,24,163,1,Allow
275,23,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.158/32,10.50.60.80/28,78,90,112,186,1,Deny
276,153,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.96/27,10.50.60.108/30,155,169,7,103,6,Allow
277,86,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.121/32,10.50.60.96/27,5,126,33,156,6,Deny
278,153,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.96/29,10.50.60.136/29,14,120,23,186,1,Deny
279,62,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.204/30,10.50.60.208/32,85,149,51,75,6,Allow
280,189,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.29/32,10.50.60.74/32,94,148,8,179,1,Allow
281,1,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.224/29,81,172,6,127,6,Deny
282,199,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/32,10.50.60.190/32,109,118,1,91,1,Deny
283,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/32,10.50.60.180/32,63,115,87,172,6,Allow
284,90,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/28,10.50.60.145/32,86,183,58,179,6,Deny
285,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/30,10.50.60.127/32,14,53,89,128,6,Deny
286,2,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.117/32,10.50.60.15/32,24,181,183,188,1,Deny
287,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.100/32,10.50.60.32/27,5,80,74,176,1,Allow
288,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/28,10.50.60.126/31,60,90,52,139,1,Deny
289,132,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.32/32,54,166,54,162,6,Deny
290,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.65/32,10.50.60.172/30,75,150,165,193,6,Deny
291,29,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/28,10.50.60.192/26,40,139,121,170,6,Deny
292,180,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/28,10.50.60.128/27,42,136,171,181,6,Allow
293,119,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.177/32,88,127,108,160,1,Allow
294,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/27,10.50.60.192/26,14,124,81,176,1,Deny
295,95,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.28/32,10.50.60.192/27,157,179,26,68,1,Allow
296,123,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.237/32,21,106,20,196,1,Deny
297,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.211/32,10.50.60.205/32,36,95,86,153,1,Allow
298,73,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.36/30,10.50.60.46/32,170,182,1,180,1,Deny
299,11,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.106/32,80,169,62,153,6,Deny
300,90,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/27,10.50.60.124/31,72,187,37,57,1,Deny
301,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.167/32,10.50.60.244/32,97,193,102,152,6,Deny
302,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.96/27,10.50.60.128/30,82,153,10,24,1,Deny
303,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.196/30,10.50.60.231/32,116,154,103,168,1,Deny
304,140,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.208/32,73,164,73,175,1,Allow
305,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.140/32,17,158,155,185,6,Allow
306,72,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/30,10.50.60.11/32,109,138,22,123,1,Deny
307,162,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.160/28,119,149,65,75,6,Allow
308,51,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.108/30,10.50.60.128/25,90,187,38,186,6,Allow
309,46,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/28,10.50.60.224/31,10,185,89,197,1,Deny
310,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.240/32,10.50.60.107/32,53,86,163,170,1,Allow
311,187,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.120/32,10.50.60.192/30,90,124,140,145,1,Deny
312,198,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/28,10.50.60.128/25,24,25,88,110,6,Deny
313,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.162/32,10.50.60.128/28,122,175,70,141,1,Deny
314,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.251/32,10.50.60.96/29,58,160,56,121,6,Allow
315,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.101/32,10.50.60.40/29,143,169,127,157,1,Deny
316,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.95/32,10.50.60.51/32,41,147,79,177,1,Allow
317,73,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.0/26,51,154,50,100,6,Allow
318,137,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/28,10.50.60.20/32,123,177,24,39,6,Deny
319,193,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.36/31,10.50.60.128/25,127,152,56,169,1,Deny
320,145,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.101/32,10.50.60.60/30,5,69,20,118,6,Deny
321,82,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.71/32,10.50.60.10/32,73,117,119,193,1,Deny
322,21,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.46/32,10.50.60.96/32,39,157,141,160,6,Deny
323,152,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/30,10.50.60.0/25,5,62,83,135,1,Deny
324,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.200/32,10.50.60.145/32,97,118,27,69,1,Deny
325,136,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.241/32,10.50.60.81/32,63,188,105,137,1,Deny
326,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.199/32,10.50.60.240/29,143,185,167,168,1,Deny
327,177,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.246/32,10.50.60.24/29,91,139,140,184,6,Deny
328,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.74/31,10.50.60.128/25,9,26,14,65,6,Deny
329,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.117/32,55,90,70,167,1,Allow
330,153,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/27,10.50.60.19/32,104,139,60,131,6,Deny
331,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.120/32,5,62,86,140,1,Deny
332,72,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.89/32,11,142,21,124,1,Allow
333,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.165/32,10.50.60.168/32,46,107,13,111,6,Deny
334,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.17/32,10.50.60.219/32,40,129,29,178,6,Allow
335,143,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.10/31,10.50.60.233/32,161,197,60,126,6,Deny
336,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.16/28,10.50.60.64/27,23,152,6,116,1,Deny
337,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/28,10.50.60.192/26,179,182,125,151,6,Deny
338,173,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.63/32,10.50.60.184/29,24,156,17,106,1,Allow
339,52,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/30,10.50.60.244/30,40,96,17,18,1,Allow
340,41,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.248/29,10.50.60.32/27,99,123,9,69,6,Allow
341,78,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.29/32,10.50.60.80/30,103,118,2,154,6,Allow
342,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.127/32,10.50.60.192/32,86,155,5,103,6,Allow
343,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.238/32,10.50.60.125/32,58,92,83,120,1,Deny
344,55,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.115/32,10.50.60.184/29,125,199,135,158,6,Deny
345,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.65/32,10.50.60.224/29,42,82,19,148,1,Allow
346,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.77/32,10.50.60.214/32,30,62,86,90,6,Allow
347,185,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.246/31,10.50.60.184/29,174,179,100,190,1,Deny
348,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.8/32,32,155,158,179,6,Allow
349,172,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.115/32,10.50.60.160/27,86,178,2,50,1,Deny
350,50,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.16/29,10.50.60.48/31,71,101,34,77,1,Deny
351,187,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/28,10.50.60.128/25,32,35,85,176,1,Allow
352,37,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.144/29,10.50.60.10/32,55,97,50,166,6,Allow
353,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.155/32,10.50.60.188/30,75,154,75,106,1,Deny
354,201,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.240/32,155,185,150,176,6,Deny
355,164,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.49/32,10.50.60.88/29,179,188,80,124,6,Deny
356,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.184/29,10.50.60.76/32,4,48,78,189,6,Allow
357,159,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.24/30,10.50.60.244/32,46,137,30,120,1,Allow
358,47,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/29,10.50.60.202/32,21,111,70,121,1,Allow
359,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.192/26,38,102,62,63,1,Allow
360,118,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.92/30,10.50.60.0/26,81,131,33,108,1,Deny
361,56,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.132/31,10.50.60.0/26,18,75,1,170,1,Allow
362,135,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.127/32,10.50.60.254/32,100,101,106,172,1,Deny
363,83,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.243/32,10.50.60.128/25,34,60,105,177,6,Allow
364,4,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.216/29,44,141,27,81,1,Deny
365,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.35/32,10.50.60.224/29,10,57,117,159,6,Allow
366,160,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.216/30,10.50.60.155/32,100,121,2,65,6,Deny
367,34,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.128/28,27,166,84,146,1,Deny
368,154,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/32,10.50.60.247/32,4,188,89,175,1,Deny
369,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.137/32,106,167,51,187,6,Allow
370,139,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.251/32,10.50.60.249/32,16,107,26,142,6,Deny
371,184,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.85/32,64,114,62,100,6,Deny
372,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.109/32,10.50.60.8/32,21,117,55,114,6,Allow
373,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/28,10.50.60.168/29,90,92,12,97,6,Deny
374,126,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.184/32,27,47,88,164,1,Allow
375,183,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/27,10.50.60.146/32,125,193,27,42,6,Allow
376,66,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.107/32,10.50.60.160/27,32,50,125,143,6,Allow
377,87,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.44/32,10.50.60.71/32,16,155,52,69,1,Allow
378,20,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.193/32,147,148,92,125,1,Allow
379,39,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.64/26,43,169,34,49,1,Allow
380,97,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.155/32,10.50.60.244/32,92,191,33,117,6,Deny
381,197,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.97/32,10.50.60.75/32,138,155,78,197,6,Deny
382,181,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.2/32,10.50.60.32/27,51,148,14,84,1,Deny
383,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.40/29,10.50.60.164/31,67,98,43,103,6,Deny
384,116,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.120/32,10.50.60.35/32,76,93,103,116,1,Allow
385,146,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.78/31,10.50.60.240/28,56,181,42,111,1,Allow
386,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.101/32,10.50.60.224/28,110,182,7,69,6,Deny
387,88,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.66/32,10.50.60.160/29,56,148,13,136,1,Deny
388,113,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.106/32,10.50.60.128/26,180,182,84,194,1,Allow
389,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.252/30,10.50.60.0/26,70,119,12,158,1,Deny
390,71,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.109/32,10.50.60.155/32,93,108,30,189,6,Deny
391,131,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.168/32,10.50.60.210/32,30,67,67,101,1,Allow
392,51,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.85/32,111,148,72,161,1,Allow
393,104,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.151/32,10.50.60.213/32,41,124,120,166,6,Allow
394,93,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.46/31,10.50.60.128/27,31,181,7,67,1,Deny
395,81,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.87/32,38,74,52,191,1,Allow
396,32,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.216/32,21,178,169,197,6,Deny
397,42,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.208/28,10.50.60.122/32,80,148,71,164,1,Allow
398,53,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.210/31,10.50.60.200/32,9,81,20,108,1,Deny
399,168,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/28,10.50.60.106/32,149,163,60,199,6,Deny
400,188,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.103/32,90,174,182,197,1,Allow
401,112,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.202/32,10.50.60.64/26,107,187,16,130,6,Deny
402,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.144/28,10.50.60.24/32,12,66,39,161,1,Allow
403,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.237/32,10.50.60.0/25,91,188,31,40,6,Deny
404,187,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.244/32,10.50.60.81/32,54,130,188,197,6,Allow
405,16,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.98/32,10.50.60.204/32,122,171,37,110,1,Allow
406,94,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.118/32,10.50.60.94/32,54,89,50,92,6,Deny
407,86,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.24/29,10.50.60.93/32,100,184,100,140,1,Deny
408,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.184/29,141,195,86,168,1,Deny
409,5,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.90/32,10.50.60.32/27,33,148,32,197,1,Allow
410,196,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.219/32,10.50.60.118/32,25,72,115,126,1,Allow
411,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.106/31,10.50.60.96/27,122,131,31,113,6,Allow
412,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.37/32,10.50.60.20/32,148,175,27,63,6,Allow
413,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.13/32,10.50.60.128/27,56,74,70,148,6,Allow
414,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.113/32,10.50.60.119/32,49,64,1,173,6,Allow
415,103,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.237/32,10.50.60.56/30,13,138,7,51,1,Allow
416,130,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.184/32,39,80,169,174,1,Allow
417,71,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.216/30,10.50.60.35/32,82,115,88,138,1,Allow
418,84,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.246/32,27,54,167,181,6,Allow
419,186,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.216/29,10.50.60.208/31,27,99,60,142,1,Allow
420,49,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.250/32,78,94,192,200,1,Deny
421,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/27,10.50.60.183/32,76,183,75,166,1,Deny
422,38,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.40/32,10.50.60.200/29,57,182,75,166,6,Allow
423,184,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.198/32,10.50.60.224/28,104,127,73,189,1,Deny
424,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.218/32,55,61,86,158,1,Deny
425,169,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.222/31,10.50.60.148/32,69,129,162,187,6,Allow
426,109,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.22/32,10.50.60.199/32,25,52,50,171,1,Allow
427,107,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.50/31,10.50.60.237/32,63,88,57,82,6,Allow
428,134,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.176/29,10.50.60.4/32,74,85,31,176,1,Allow
429,36,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.132/31,134,156,36,108,1,Allow
430,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/30,10.50.60.99/32,1,10,19,70,6,Allow
431,63,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.105/32,10.50.60.0/27,5,54,15,21,1,Allow
432,79,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.239/32,10.50.60.0/27,6,145,161,196,1,Allow
433,86,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.252/32,10.50.60.71/32,79,93,10,186,6,Allow
